Turn,Speaker,Utterance
389,F1:,...第三志願以後所有的志願全部打亂就是
389,F1:,...你根本
389,F1:,...所以等於說這四
389,F1:,...四
389,F1:,..這前三志願後面的學校收到的學生都是
389,F1:,..有點像亂數了
391,F1:,[就是]它沒有辦法很肯定說它今天收到的學生是
393,F1:,..所以就達到什麼[社區化的]
391,F1:,...好的或是不好的
391,F1:,...然後有
391,F1:,..甚至有些人他可能會
391,F1:,...他今天考
391,F1:,...他可能考原本是
391,F1:,...第四志願的
392,F2:,..um
393,F1:,..他的成績也許到第四志願
393,F1:,..可是他想說
393,F1:,...哎啊第四跟第五也沒差
393,F1:,..他就唸他家裡附近的學校
394,F3:,[@@]
396,F1:,..[目的]
395,F2:,..喔
397,F3:,[第三]
399,F3:,..[社區化]
397,F3:,..前三志願
397,F3:,...之外的
398,F1:,...對對對
400,F2:,[就沒差]
406,F2:,..但[就是不想唸然後XX]
401,F1:,..社區化了
401,F1:,..對啊
402,F2:,..可是真正
402,F2:,..根深蒂固的那些明星學校反而更
402,F2:,..就是沒有什麼差
403,F3:,..其實沒有差
404,F1:,..就是
404,F1:,..前三志願沒有差
404,F1:,..就是前三志願都是
404,F1:,..混著
404,F1:,...然後
404,F1:,..前三志願以後也是混著
405,F3:,..就是像
405,F3:,..為什麼我們說我們是
405,F3:,..前三志願是因為
405,F3:,..也有那種
405,F3:,..成績到
405,F3:,...第一志願第二志願
407,F3:,[可能還是來唸]
408,F3:,..um
