filename,TurnSeq,unitSeq,Speaker,Utterance
NCCU-TM016_Sun,116,239,F:,怎樣
NCCU-TM016_Sun,116,239,F:,?
NCCU-TM016_Sun,117,240,M:,..
NCCU-TM016_Sun,117,240,M:,如果
NCCU-TM016_Sun,117,240,M:,我
NCCU-TM016_Sun,117,240,M:,去
NCCU-TM016_Sun,117,240,M:,新竹
NCCU-TM016_Sun,117,240,M:,就
NCCU-TM016_Sun,117,240,M:,剩
NCCU-TM016_Sun,117,240,M:,你
NCCU-TM016_Sun,117,240,M:,一
NCCU-TM016_Sun,117,240,M:,個
NCCU-TM016_Sun,117,240,M:,人
NCCU-TM016_Sun,117,240,M:,在
NCCU-TM016_Sun,117,240,M:,這邊
NCCU-TM016_Sun,117,240,M:,.
NCCU-TM016_Sun,118,241,F:,..
NCCU-TM016_Sun,118,241,F:,如果
NCCU-TM016_Sun,118,241,F:,你們
NCCU-TM016_Sun,118,241,F:,大家
NCCU-TM016_Sun,118,241,F:,都
NCCU-TM016_Sun,118,241,F:,去
NCCU-TM016_Sun,118,241,F:,了
NCCU-TM016_Sun,118,241,F:,[然後]
NCCU-TM016_Sun,118,241,F:,琴
NCCU-TM016_Sun,118,241,F:,去
NCCU-TM016_Sun,118,241,F:,當
NCCU-TM016_Sun,118,241,F:,主任
NCCU-TM016_Sun,118,241,F:,","
NCCU-TM016_Sun,119,242,M:,[對
NCCU-TM016_Sun,119,242,M:,啊]
NCCU-TM016_Sun,120,243,F:,..
NCCU-TM016_Sun,120,243,F:,你
NCCU-TM016_Sun,120,243,F:,跟
NCCU-TM016_Sun,120,243,F:,E
NCCU-TM016_Sun,120,243,F:,去
NCCU-TM016_Sun,120,243,F:,當
NCCU-TM016_Sun,120,243,F:,副店
NCCU-TM016_Sun,120,243,F:,","
NCCU-TM016_Sun,120,244,F:,..
NCCU-TM016_Sun,120,244,F:,[[然後
NCCU-TM016_Sun,120,244,F:,我]]
NCCU-TM016_Sun,120,244,F:,弟
NCCU-TM016_Sun,120,244,F:,也
NCCU-TM016_Sun,120,244,F:,走
NCCU-TM016_Sun,120,244,F:,了
NCCU-TM016_Sun,120,244,F:,","
NCCU-TM016_Sun,121,245,M:,[[對
NCCU-TM016_Sun,121,245,M:,啊]]
NCCU-TM016_Sun,122,246,M:,..
NCCU-TM016_Sun,122,246,M:,對
NCCU-TM016_Sun,122,246,M:,啊
NCCU-TM016_Sun,123,247,F:,..
NCCU-TM016_Sun,123,247,F:,你們
NCCU-TM016_Sun,123,247,F:,好
NCCU-TM016_Sun,123,247,F:,耶
NCCU-TM016_Sun,123,247,F:,.
NCCU-TM016_Sun,123,248,F:,...
NCCU-TM016_Sun,123,248,F:,@@@
NCCU-TM016_Sun,124,249,M:,..
NCCU-TM016_Sun,124,249,M:,這樣
NCCU-TM016_Sun,124,249,M:,你
NCCU-TM016_Sun,124,249,M:,的
NCCU-TM016_Sun,124,249,M:,","
NCCU-TM016_Sun,124,250,M:,..
NCCU-TM016_Sun,124,250,M:,你
NCCU-TM016_Sun,124,250,M:,的
NCCU-TM016_Sun,124,251,M:,..
NCCU-TM016_Sun,124,251,M:,那
NCCU-TM016_Sun,124,251,M:,個
NCCU-TM016_Sun,124,251,M:,想法
NCCU-TM016_Sun,124,251,M:,就
NCCU-TM016_Sun,124,251,M:,實現
NCCU-TM016_Sun,124,251,M:,拉
NCCU-TM016_Sun,124,251,M:,.
NCCU-TM016_Sun,124,252,M:,..
NCCU-TM016_Sun,124,252,M:,大家
NCCU-TM016_Sun,124,252,M:,都
NCCU-TM016_Sun,124,252,M:,走
NCCU-TM016_Sun,124,252,M:,了
NCCU-TM016_Sun,124,252,M:,","
NCCU-TM016_Sun,124,253,M:,..
NCCU-TM016_Sun,124,253,M:,剩
NCCU-TM016_Sun,124,253,M:,我
NCCU-TM016_Sun,124,253,M:,一
NCCU-TM016_Sun,124,253,M:,個
NCCU-TM016_Sun,124,253,M:,人
NCCU-TM016_Sun,124,253,M:,","
NCCU-TM016_Sun,124,254,M:,..
NCCU-TM016_Sun,124,254,M:,留在
NCCU-TM016_Sun,124,254,M:,這邊
NCCU-TM016_Sun,124,254,M:,.
NCCU-TM016_Sun,125,255,F:,..
NCCU-TM016_Sun,125,255,F:,我
NCCU-TM016_Sun,125,255,F:,的
NCCU-TM016_Sun,125,255,F:,想法
NCCU-TM016_Sun,125,255,F:,","
NCCU-TM016_Sun,125,256,F:,..
NCCU-TM016_Sun,125,256,F:,我
NCCU-TM016_Sun,125,256,F:,的
NCCU-TM016_Sun,125,256,F:,恐懼
NCCU-TM016_Sun,125,256,F:,吧
NCCU-TM016_Sun,125,256,F:,.
NCCU-TM016_Sun,125,257,F:,..
NCCU-TM016_Sun,125,257,F:,我
NCCU-TM016_Sun,125,257,F:,的
NCCU-TM016_Sun,125,257,F:,[想法]
NCCU-TM016_Sun,125,257,F:,.
NCCU-TM016_Sun,126,258,M:,[你
NCCU-TM016_Sun,126,258,M:,的
NCCU-TM016_Sun,126,258,M:,恐]
NCCU-TM016_Sun,127,259,M:,..
NCCU-TM016_Sun,127,259,M:,想法
NCCU-TM016_Sun,127,260,M:,..
NCCU-TM016_Sun,127,260,M:,恐懼
NCCU-TM016_Sun,127,260,M:,啊
NCCU-TM016_Sun,128,261,F:,..
NCCU-TM016_Sun,128,261,F:,那
NCCU-TM016_Sun,128,261,F:,那
NCCU-TM016_Sun,128,261,F:,時候
NCCU-TM016_Sun,128,261,F:,你
NCCU-TM016_Sun,128,261,F:,要
NCCU-TM016_Sun,128,261,F:,答應
NCCU-TM016_Sun,128,261,F:,我
NCCU-TM016_Sun,128,261,F:,.
NCCU-TM016_Sun,129,262,M:,...
NCCU-TM016_Sun,129,262,M:,what
NCCU-TM016_Sun,129,262,M:,?
NCCU-TM016_Sun,130,263,F:,..
NCCU-TM016_Sun,130,263,F:,我
NCCU-TM016_Sun,130,263,F:,不是
NCCU-TM016_Sun,130,263,F:,有
NCCU-TM016_Sun,130,263,F:,跟
NCCU-TM016_Sun,130,263,F:,你
NCCU-TM016_Sun,130,263,F:,講過
NCCU-TM016_Sun,130,263,F:,.
NCCU-TM016_Sun,131,264,M:,..
NCCU-TM016_Sun,131,264,M:,嗯
NCCU-TM016_Sun,131,265,M:,..
NCCU-TM016_Sun,131,265,M:,喔
NCCU-TM016_Sun,131,266,M:,..
NCCU-TM016_Sun,131,266,M:,安全感
NCCU-TM016_Sun,132,267,F:,..
NCCU-TM016_Sun,132,267,F:,是
NCCU-TM016_Sun,132,267,F:,甚麼
NCCU-TM016_Sun,132,267,F:,?
NCCU-TM016_Sun,133,268,M:,..
NCCU-TM016_Sun,133,268,M:,嗯
NCCU-TM016_Sun,134,269,F:,...
NCCU-TM016_Sun,134,269,F:,你
NCCU-TM016_Sun,134,269,F:,還是
NCCU-TM016_Sun,134,269,F:,要
NCCU-TM016_Sun,134,269,F:,買
NCCU-TM016_Sun,134,269,F:,房子
NCCU-TM016_Sun,134,269,F:,[啊]
NCCU-TM016_Sun,134,269,F:,.
NCCU-TM016_Sun,135,270,M:,[嗯]
NCCU-TM016_Sun,136,271,M:,..
NCCU-TM016_Sun,136,271,M:,是
NCCU-TM016_Sun,136,271,M:,啊
NCCU-TM016_Sun,136,271,M:,.
NCCU-TM016_Sun,136,272,M:,..
NCCU-TM016_Sun,136,272,M:,eh
NCCU-TM016_Sun,136,272,M:,[[我
NCCU-TM016_Sun,136,272,M:,本來
NCCU-TM016_Sun,136,272,M:,想
NCCU-TM016_Sun,136,272,M:,說]]
NCCU-TM016_Sun,136,272,M:,","
NCCU-TM016_Sun,137,273,F:,[[不能
NCCU-TM016_Sun,137,273,F:,因為]]
NCCU-TM016_Sun,136,274,M:,..
NCCU-TM016_Sun,136,274,M:,eh
NCCU-TM016_Sun,136,275,M:,..
NCCU-TM016_Sun,136,275,M:,禮拜
NCCU-TM016_Sun,136,276,M:,..
NCCU-TM016_Sun,136,276,M:,五
NCCU-TM016_Sun,136,276,M:,","
NCCU-TM016_Sun,136,277,M:,..
NCCU-TM016_Sun,136,277,M:,我們
NCCU-TM016_Sun,136,277,M:,去
NCCU-TM016_Sun,136,278,M:,..
NCCU-TM016_Sun,136,278,M:,可以
NCCU-TM016_Sun,136,278,M:,去
NCCU-TM016_Sun,136,278,M:,新店
NCCU-TM016_Sun,136,278,M:,看
NCCU-TM016_Sun,136,278,M:,說
NCCU-TM016_Sun,136,278,M:,","
NCCU-TM016_Sun,138,279,F:,..
NCCU-TM016_Sun,138,279,F:,好
NCCU-TM016_Sun,138,279,F:,啊
NCCU-TM016_Sun,138,279,F:,.
NCCU-TM016_Sun,138,280,F:,..
NCCU-TM016_Sun,138,280,F:,我們
NCCU-TM016_Sun,138,280,F:,先
NCCU-TM016_Sun,138,280,F:,","
NCCU-TM016_Sun,138,281,F:,..
NCCU-TM016_Sun,138,281,F:,這
NCCU-TM016_Sun,138,281,F:,兩
NCCU-TM016_Sun,138,281,F:,","
NCCU-TM016_Sun,138,282,F:,..
NCCU-TM016_Sun,138,282,F:,eh
NCCU-TM016_Sun,138,282,F:,那
NCCU-TM016_Sun,138,282,F:,明天
NCCU-TM016_Sun,138,282,F:,就要
NCCU-TM016_Sun,138,282,F:,找
NCCU-TM016_Sun,138,282,F:,了
NCCU-TM016_Sun,138,282,F:,","
NCCU-TM016_Sun,138,283,F:,..
NCCU-TM016_Sun,138,283,F:,明天
NCCU-TM016_Sun,138,283,F:,不
NCCU-TM016_Sun,138,283,F:,曉得
NCCU-TM016_Sun,138,283,F:,有沒有
NCCU-TM016_Sun,138,283,F:,空
NCCU-TM016_Sun,138,283,F:,找
NCCU-TM016_Sun,138,283,F:,.
NCCU-TM016_Sun,138,284,F:,..
NCCU-TM016_Sun,138,284,F:,因為
NCCU-TM016_Sun,138,284,F:,[你
NCCU-TM016_Sun,138,284,F:,要
NCCU-TM016_Sun,138,284,F:,看
NCCU-TM016_Sun,138,284,F:,之前]
NCCU-TM016_Sun,138,284,F:,你
NCCU-TM016_Sun,138,284,F:,還要
NCCU-TM016_Sun,138,284,F:,預約
NCCU-TM016_Sun,138,284,F:,啊
NCCU-TM016_Sun,138,284,F:,.
NCCU-TM016_Sun,139,285,M:,[嗯
NCCU-TM016_Sun,139,285,M:,對喔]
NCCU-TM016_Sun,140,286,M:,..
NCCU-TM016_Sun,140,286,M:,明天
NCCU-TM016_Sun,140,287,M:,..
NCCU-TM016_Sun,140,287,M:,不然
NCCU-TM016_Sun,140,288,M:,..
NCCU-TM016_Sun,140,288,M:,我
NCCU-TM016_Sun,140,289,M:,..
NCCU-TM016_Sun,140,289,M:,我
NCCU-TM016_Sun,140,289,M:,找
NCCU-TM016_Sun,141,290,F:,..
NCCU-TM016_Sun,141,290,F:,除非
NCCU-TM016_Sun,141,290,F:,","
NCCU-TM016_Sun,141,291,F:,..
NCCU-TM016_Sun,141,291,F:,你
NCCU-TM016_Sun,141,291,F:,如果
NCCU-TM016_Sun,141,291,F:,不
NCCU-TM016_Sun,141,291,F:,怕
NCCU-TM016_Sun,141,291,F:,仲介
NCCU-TM016_Sun,141,291,F:,的
NCCU-TM016_Sun,141,291,F:,話
NCCU-TM016_Sun,141,291,F:,啊
NCCU-TM016_Sun,141,291,F:,","
NCCU-TM016_Sun,142,292,M:,..
NCCU-TM016_Sun,142,292,M:,嗯
NCCU-TM016_Sun,143,293,F:,..
NCCU-TM016_Sun,143,293,F:,我們
NCCU-TM016_Sun,143,293,F:,就是
NCCU-TM016_Sun,143,293,F:,去
NCCU-TM016_Sun,143,293,F:,新店
NCCU-TM016_Sun,143,293,F:,那
NCCU-TM016_Sun,143,293,F:,附近
NCCU-TM016_Sun,143,293,F:,的
NCCU-TM016_Sun,143,293,F:,","
NCCU-TM016_Sun,144,294,M:,..
NCCU-TM016_Sun,144,294,M:,找
NCCU-TM016_Sun,144,294,M:,仲介
NCCU-TM016_Sun,144,295,F:,..
NCCU-TM016_Sun,144,295,F:,的
NCCU-TM016_Sun,144,295,F:,房
NCCU-TM016_Sun,144,295,F:,","
NCCU-TM016_Sun,145,296,F:,..
NCCU-TM016_Sun,145,296,F:,不
NCCU-TM016_Sun,145,296,F:,動產
NCCU-TM016_Sun,145,296,F:,的
NCCU-TM016_Sun,145,296,F:,","
NCCU-TM016_Sun,145,297,F:,..
NCCU-TM016_Sun,145,297,F:,那
NCCU-TM016_Sun,145,297,F:,個
NCCU-TM016_Sun,145,297,F:,[[公司]]
NCCU-TM016_Sun,146,298,M:,[[對]]
NCCU-TM016_Sun,147,299,F:,..
NCCU-TM016_Sun,147,299,F:,有沒有
NCCU-TM016_Sun,147,300,F:,..
NCCU-TM016_Sun,147,300,F:,直接
NCCU-TM016_Sun,147,300,F:,去
NCCU-TM016_Sun,147,300,F:,問
NCCU-TM016_Sun,147,300,F:,他
NCCU-TM016_Sun,147,300,F:,有
NCCU-TM016_Sun,147,300,F:,甚麼
NCCU-TM016_Sun,147,300,F:,物件
NCCU-TM016_Sun,147,300,F:,","
NCCU-TM016_Sun,148,301,M:,..
NCCU-TM016_Sun,148,301,M:,嗯
NCCU-TM016_Sun,149,302,F:,.
NCCU-TM016_Sun,149,302,F:,.然後
NCCU-TM016_Sun,149,302,F:,請
NCCU-TM016_Sun,149,302,F:,他
NCCU-TM016_Sun,149,302,F:,帶
NCCU-TM016_Sun,149,302,F:,我們
NCCU-TM016_Sun,149,302,F:,看
NCCU-TM016_Sun,149,302,F:,.
NCCU-TM016_Sun,150,303,M:,..
NCCU-TM016_Sun,150,303,M:,eh
NCCU-TM016_Sun,151,304,F:,..
NCCU-TM016_Sun,151,304,F:,然後
NCCU-TM016_Sun,151,304,F:,","
NCCU-TM016_Sun,151,305,F:,..
NCCU-TM016_Sun,151,305,F:,如果
NCCU-TM016_Sun,151,305,F:,那樣
NCCU-TM016_Sun,151,305,F:,就
NCCU-TM016_Sun,151,305,F:,可以
NCCU-TM016_Sun,151,305,F:,","
NCCU-TM016_Sun,151,306,F:,..
NCCU-TM016_Sun,151,306,F:,可是
NCCU-TM016_Sun,151,306,F:,如果
NCCU-TM016_Sun,151,306,F:,說
NCCU-TM016_Sun,151,306,F:,","
NCCU-TM016_Sun,151,307,F:,..
NCCU-TM016_Sun,151,307,F:,而且
NCCU-TM016_Sun,151,307,F:,那樣
NCCU-TM016_Sun,151,307,F:,","
NCCU-TM016_Sun,151,308,F:,..
NCCU-TM016_Sun,151,308,F:,他
NCCU-TM016_Sun,151,308,F:,可以
NCCU-TM016_Sun,151,308,F:,先
NCCU-TM016_Sun,151,308,F:,幫
NCCU-TM016_Sun,151,308,F:,你
NCCU-TM016_Sun,151,308,F:,挑選
NCCU-TM016_Sun,151,308,F:,","
NCCU-TM016_Sun,151,309,F:,..
NCCU-TM016_Sun,151,309,F:,他
NCCU-TM016_Sun,151,309,F:,[可能]
NCCU-TM016_Sun,151,309,F:,有
NCCU-TM016_Sun,151,309,F:,你
NCCU-TM016_Sun,151,309,F:,的
NCCU-TM016_Sun,151,309,F:,預算
NCCU-TM016_Sun,151,309,F:,","
NCCU-TM016_Sun,152,310,M:,[嗯嗯]
NCCU-TM016_Sun,153,311,F:,..
NCCU-TM016_Sun,153,311,F:,有
NCCU-TM016_Sun,153,311,F:,你
NCCU-TM016_Sun,153,311,F:,[[的]]
NCCU-TM016_Sun,154,312,M:,[[嗯]]
NCCU-TM016_Sun,155,313,F:,..
NCCU-TM016_Sun,155,313,F:,想
NCCU-TM016_Sun,155,313,F:,要
NCCU-TM016_Sun,155,313,F:,找
NCCU-TM016_Sun,155,313,F:,的
NCCU-TM016_Sun,155,314,F:,..
NCCU-TM016_Sun,155,314,F:,譬如
NCCU-TM016_Sun,155,314,F:,說
NCCU-TM016_Sun,155,314,F:,五
NCCU-TM016_Sun,155,314,F:,年
NCCU-TM016_Sun,155,314,F:,內
NCCU-TM016_Sun,155,314,F:,的
NCCU-TM016_Sun,155,314,F:,房子
NCCU-TM016_Sun,155,314,F:,","
NCCU-TM016_Sun,155,315,F:,..
NCCU-TM016_Sun,155,315,F:,等等
NCCU-TM016_Sun,155,315,F:,[大小]
NCCU-TM016_Sun,156,316,M:,[嗯]
NCCU-TM016_Sun,157,317,F:,..
NCCU-TM016_Sun,157,317,F:,喔
NCCU-TM016_Sun,157,318,F:,..
NCCU-TM016_Sun,157,318,F:,甚麼
NCCU-TM016_Sun,157,318,F:,的
NCCU-TM016_Sun,157,318,F:,那
NCCU-TM016_Sun,157,318,F:,.
NCCU-TM016_Sun,157,319,F:,..
NCCU-TM016_Sun,157,319,F:,可是
NCCU-TM016_Sun,157,319,F:,","
NCCU-TM016_Sun,157,320,F:,..
NCCU-TM016_Sun,157,320,F:,你
NCCU-TM016_Sun,157,320,F:,只要
NCCU-TM016_Sun,157,320,F:,一
NCCU-TM016_Sun,157,320,F:,找
NCCU-TM016_Sun,157,320,F:,到
NCCU-TM016_Sun,157,320,F:,他
NCCU-TM016_Sun,157,320,F:,之後
NCCU-TM016_Sun,157,320,F:,會
NCCU-TM016_Sun,157,320,F:,一直
NCCU-TM016_Sun,157,320,F:,不
NCCU-TM016_Sun,157,320,F:,斷
NCCU-TM016_Sun,157,320,F:,的
NCCU-TM016_Sun,157,320,F:,call
NCCU-TM016_Sun,157,320,F:,你
NCCU-TM016_Sun,157,320,F:,","
NCCU-TM016_Sun,157,321,F:,..
NCCU-TM016_Sun,157,321,F:,當
NCCU-TM016_Sun,157,321,F:,他
NCCU-TM016_Sun,157,321,F:,有
NCCU-TM016_Sun,157,321,F:,物件
NCCU-TM016_Sun,157,321,F:,的
NCCU-TM016_Sun,157,321,F:,時候
NCCU-TM016_Sun,157,321,F:,","
NCCU-TM016_Sun,157,322,F:,..
NCCU-TM016_Sun,157,322,F:,如果
NCCU-TM016_Sun,157,322,F:,你
NCCU-TM016_Sun,157,322,F:,不
NCCU-TM016_Sun,157,322,F:,怕
NCCU-TM016_Sun,157,322,F:,煩
NCCU-TM016_Sun,157,322,F:,.
NCCU-TM016_Sun,157,323,F:,..
NCCU-TM016_Sun,157,323,F:,[[可是]]
NCCU-TM016_Sun,158,324,M:,[[嗯]]
NCCU-TM016_Sun,159,325,F:,..
NCCU-TM016_Sun,159,325,F:,其實
NCCU-TM016_Sun,159,325,F:,你
NCCU-TM016_Sun,159,325,F:,換個
NCCU-TM016_Sun,159,325,F:,角度
NCCU-TM016_Sun,159,325,F:,","
NCCU-TM016_Sun,159,326,F:,..
NCCU-TM016_Sun,159,326,F:,如果
NCCU-TM016_Sun,159,326,F:,你
NCCU-TM016_Sun,159,326,F:,真的
NCCU-TM016_Sun,159,326,F:,要
NCCU-TM016_Sun,159,326,F:,買
NCCU-TM016_Sun,159,326,F:,","
NCCU-TM016_Sun,160,327,M:,..
NCCU-TM016_Sun,160,327,M:,對
NCCU-TM016_Sun,160,327,M:,[啊]
NCCU-TM016_Sun,161,328,F:,[他]
NCCU-TM016_Sun,161,328,F:,call
NCCU-TM016_Sun,161,328,F:,你
NCCU-TM016_Sun,161,328,F:,[[也
NCCU-TM016_Sun,161,328,F:,OK
NCCU-TM016_Sun,161,328,F:,啊]]
NCCU-TM016_Sun,161,328,F:,.
NCCU-TM016_Sun,162,329,M:,[[你
NCCU-TM016_Sun,162,329,M:,不用
NCCU-TM016_Sun,162,329,M:,怕
NCCU-TM016_Sun,162,329,M:,煩
NCCU-TM016_Sun,162,329,M:,啊]]
NCCU-TM016_Sun,163,330,M:,..
NCCU-TM016_Sun,163,330,M:,對
NCCU-TM016_Sun,163,330,M:,啊
NCCU-TM016_Sun,163,331,M:,..
NCCU-TM016_Sun,163,331,M:,[不
NCCU-TM016_Sun,163,331,M:,怕
NCCU-TM016_Sun,163,331,M:,煩]
NCCU-TM016_Sun,164,332,F:,[對
NCCU-TM016_Sun,164,332,F:,啊]
NCCU-TM016_Sun,165,333,F:,..
NCCU-TM016_Sun,165,333,F:,因為
NCCU-TM016_Sun,165,333,F:,你
NCCU-TM016_Sun,165,333,F:,隨時
NCCU-TM016_Sun,165,333,F:,會
NCCU-TM016_Sun,165,333,F:,知道
NCCU-TM016_Sun,165,333,F:,","
NCCU-TM016_Sun,165,334,F:,..
NCCU-TM016_Sun,165,334,F:,而且
NCCU-TM016_Sun,165,334,F:,你
NCCU-TM016_Sun,165,334,F:,的
NCCU-TM016_Sun,165,334,F:,時間
NCCU-TM016_Sun,165,334,F:,又
NCCU-TM016_Sun,165,334,F:,很
NCCU-TM016_Sun,165,334,F:,好
NCCU-TM016_Sun,165,334,F:,","
NCCU-TM016_Sun,166,335,M:,..
NCCU-TM016_Sun,166,335,M:,嗯
NCCU-TM016_Sun,167,336,F:,..
NCCU-TM016_Sun,167,336,F:,因為
NCCU-TM016_Sun,167,336,F:,你
NCCU-TM016_Sun,167,336,F:,是
NCCU-TM016_Sun,167,336,F:,","
NCCU-TM016_Sun,167,337,F:,..
NCCU-TM016_Sun,167,337,F:,week
NCCU-TM016_Sun,167,337,F:,day
NCCU-TM016_Sun,167,337,F:,.
NCCU-TM016_Sun,168,338,M:,..
NCCU-TM016_Sun,168,338,M:,嗯嗯
NCCU-TM016_Sun,169,339,F:,..
NCCU-TM016_Sun,169,339,F:,休假
NCCU-TM016_Sun,169,339,F:,[比較
NCCU-TM016_Sun,169,339,F:,多]
NCCU-TM016_Sun,169,339,F:,.
NCCU-TM016_Sun,170,340,M:,[對
NCCU-TM016_Sun,170,340,M:,啊
NCCU-TM016_Sun,170,340,M:,對
NCCU-TM016_Sun,170,340,M:,啊]
NCCU-TM016_Sun,171,341,F:,..
NCCU-TM016_Sun,171,341,F:,白天
NCCU-TM016_Sun,171,341,F:,又
NCCU-TM016_Sun,171,341,F:,可以
NCCU-TM016_Sun,171,341,F:,看屋
NCCU-TM016_Sun,171,341,F:,.
NCCU-TM016_Sun,172,342,M:,..
NCCU-TM016_Sun,172,342,M:,嗯
NCCU-TM016_Sun,173,343,F:,..
NCCU-TM016_Sun,173,343,F:,有
NCCU-TM016_Sun,173,343,F:,可能
NCCU-TM016_Sun,173,343,F:,是
NCCU-TM016_Sun,173,343,F:,下午
NCCU-TM016_Sun,173,343,F:,才
NCCU-TM016_Sun,173,343,F:,上班
NCCU-TM016_Sun,173,343,F:,","
NCCU-TM016_Sun,174,344,M:,..
NCCU-TM016_Sun,174,344,M:,嗯
NCCU-TM016_Sun,175,345,F:,..
NCCU-TM016_Sun,175,345,F:,就
NCCU-TM016_Sun,175,345,F:,很
NCCU-TM016_Sun,175,345,F:,不錯
NCCU-TM016_Sun,175,345,F:,.
NCCU-TM016_Sun,176,346,M:,..
NCCU-TM016_Sun,176,346,M:,嗯
NCCU-TM016_Sun,177,347,F:,..
NCCU-TM016_Sun,177,347,F:,那
NCCU-TM016_Sun,177,348,F:,..
NCCU-TM016_Sun,177,348,F:,你
NCCU-TM016_Sun,177,348,F:,就
NCCU-TM016_Sun,177,348,F:,有
NCCU-TM016_Sun,177,348,F:,機會
NCCU-TM016_Sun,177,348,F:,看到
NCCU-TM016_Sun,177,348,F:,很多
NCCU-TM016_Sun,177,348,F:,.
NCCU-TM016_Sun,178,349,M:,..
NCCU-TM016_Sun,178,349,M:,嗯
NCCU-TM016_Sun,179,350,F:,..
NCCU-TM016_Sun,179,350,F:,然後
NCCU-TM016_Sun,179,350,F:,你
NCCU-TM016_Sun,179,350,F:,可以
NCCU-TM016_Sun,179,350,F:,去
NCCU-TM016_Sun,179,350,F:,找
NCCU-TM016_Sun,179,350,F:,兩
NCCU-TM016_Sun,179,350,F:,到
NCCU-TM016_Sun,179,350,F:,三
NCCU-TM016_Sun,179,350,F:,家
NCCU-TM016_Sun,179,350,F:,不
NCCU-TM016_Sun,179,350,F:,要
NCCU-TM016_Sun,179,350,F:,太多
NCCU-TM016_Sun,179,350,F:,","
NCCU-TM016_Sun,180,351,M:,..
NCCU-TM016_Sun,180,351,M:,嗯
NCCU-TM016_Sun,181,352,F:,..
NCCU-TM016_Sun,181,352,F:,兩
NCCU-TM016_Sun,181,352,F:,家
NCCU-TM016_Sun,181,353,F:,..
NCCU-TM016_Sun,181,353,F:,左右
NCCU-TM016_Sun,181,353,F:,的
NCCU-TM016_Sun,181,353,F:,仲介
NCCU-TM016_Sun,181,353,F:,.
NCCU-TM016_Sun,182,354,M:,..
NCCU-TM016_Sun,182,354,M:,嗯
NCCU-TM016_Sun,183,355,F:,..
NCCU-TM016_Sun,183,355,F:,然後
NCCU-TM016_Sun,183,355,F:,去
NCCU-TM016_Sun,183,355,F:,那
NCCU-TM016_Sun,183,355,F:,附近
NCCU-TM016_Sun,183,355,F:,[找
NCCU-TM016_Sun,183,355,F:,這樣
NCCU-TM016_Sun,183,355,F:,說不定
NCCU-TM016_Sun,183,355,F:,有
NCCU-TM016_Sun,183,355,F:,甚麼]
NCCU-TM016_Sun,183,355,F:,.
NCCU-TM016_Sun,184,356,M:,[看看]
NCCU-TM016_Sun,185,357,M:,..
NCCU-TM016_Sun,185,357,M:,我們
NCCU-TM016_Sun,185,357,M:,就
NCCU-TM016_Sun,185,357,M:,搭
NCCU-TM016_Sun,185,357,M:,捷運
NCCU-TM016_Sun,185,357,M:,","
NCCU-TM016_Sun,185,358,M:,..
NCCU-TM016_Sun,185,358,M:,過去
NCCU-TM016_Sun,185,358,M:,看
NCCU-TM016_Sun,185,359,M:,..
NCCU-TM016_Sun,185,359,M:,因為
NCCU-TM016_Sun,185,359,M:,我們
NCCU-TM016_Sun,185,359,M:,畢竟
NCCU-TM016_Sun,185,359,M:,也
NCCU-TM016_Sun,185,359,M:,是
NCCU-TM016_Sun,185,359,M:,要
NCCU-TM016_Sun,185,359,M:,找
NCCU-TM016_Sun,185,359,M:,捷運
NCCU-TM016_Sun,185,359,M:,附近
NCCU-TM016_Sun,185,359,M:,的
NCCU-TM016_Sun,185,359,M:,.
NCCU-TM016_Sun,185,360,M:,..
NCCU-TM016_Sun,185,360,M:,對不對
NCCU-TM016_Sun,186,361,F:,..
NCCU-TM016_Sun,186,361,F:,嗯
NCCU-TM016_Sun,186,362,F:,..
NCCU-TM016_Sun,186,362,F:,因為
NCCU-TM016_Sun,186,362,F:,我
NCCU-TM016_Sun,186,362,F:,想
NCCU-TM016_Sun,186,362,F:,問
NCCU-TM016_Sun,186,362,F:,如果
NCCU-TM016_Sun,186,362,F:,你
NCCU-TM016_Sun,186,362,F:,","
NCCU-TM016_Sun,186,363,F:,..
NCCU-TM016_Sun,186,363,F:,都
NCCU-TM016_Sun,186,363,F:,因為
NCCU-TM016_Sun,186,363,F:,說
NCCU-TM016_Sun,186,363,F:,你
NCCU-TM016_Sun,186,363,F:,連
NCCU-TM016_Sun,186,363,F:,要
NCCU-TM016_Sun,186,363,F:,住
NCCU-TM016_Sun,186,363,F:,哪
NCCU-TM016_Sun,186,363,F:,都
NCCU-TM016_Sun,186,363,F:,還
NCCU-TM016_Sun,186,363,F:,不
NCCU-TM016_Sun,186,363,F:,確定
NCCU-TM016_Sun,186,363,F:,你
NCCU-TM016_Sun,186,363,F:,永遠
NCCU-TM016_Sun,186,363,F:,都
NCCU-TM016_Sun,186,363,F:,不
NCCU-TM016_Sun,186,363,F:,可[[能
NCCU-TM016_Sun,186,363,F:,settle
NCCU-TM016_Sun,186,363,F:,down
NCCU-TM016_Sun,186,363,F:,那
NCCU-TM016_Sun,186,363,F:,你
NCCU-TM016_Sun,186,363,F:,就
NCCU-TM016_Sun,186,363,F:,不
NCCU-TM016_Sun,186,363,F:,會
NCCU-TM016_Sun,186,363,F:,買]]
NCCU-TM016_Sun,186,363,F:,.
NCCU-TM016_Sun,187,364,M:,[[嗯
NCCU-TM016_Sun,187,364,M:,真的]]
NCCU-TM016_Sun,188,365,F:,..
NCCU-TM016_Sun,188,365,F:,那
