turnSeq,unitSeq,participant,text
18,30,M:,我們
18,30,M:,家
18,30,M:,去
18,30,M:,[要]
18,30,M:,","
19,31,F:,[我]
19,31,F:,大概
19,31,F:,知道
19,31,F:,是
19,31,F:,哪
19,31,F:,個
19,31,F:,圓環
19,31,F:,了
19,31,F:,.
20,32,M:,(.)
20,32,M:,從
20,32,M:,我們
20,32,M:,家
20,32,M:,去
20,32,M:,要
20,32,M:,","
20,33,M:,(...)
20,33,M:,一
20,33,M:,個
20,33,M:,shi-
20,33,M:,—
20,34,M:,(...)
20,34,M:,一
20,34,M:,個
20,34,M:,多
20,34,M:,小時
20,34,M:,吧
20,34,M:,.
20,35,M:,(...)
20,35,M:,我
20,35,M:,上次
20,35,M:,騎
20,35,M:,一
20,35,M:,個
20,35,M:,多
20,35,M:,小時
20,35,M:,.
21,36,F:,(.)
21,36,F:,因為
21,36,F:,我
21,36,F:,之前
21,36,F:,好像
21,36,F:,也
21,36,F:,有
21,36,F:,在
21,36,F:,那
21,36,F:,個
21,36,F:,圓環
21,36,F:,附近
21,36,F:,的
21,36,F:,診所
21,36,F:,面試
21,36,F:,＠＠＠＠
21,36,F:,.
22,37,M:,(...)
22,37,M:,那
22,37,M:,附近
22,37,M:,有
22,37,M:,那麼
22,37,M:,多
22,37,M:,診所
22,37,M:,喔
22,37,M:,.
23,38,F:,(...)
23,38,F:,有
23,38,F:,一
23,38,F:,間
23,38,F:,啊
23,38,F:,?
23,39,F:,(.)
23,39,F:,然後
23,39,F:,康寧
23,39,F:,護校
23,39,F:,自己
23,39,F:,就是
23,39,F:,有
23,39,F:,康寧
23,39,F:,醫院
23,39,F:,啊
23,39,F:,","
24,40,M:,(...)
24,40,M:,um
24,40,M:,.
24,41,M:,對
24,41,M:,對
24,41,M:,[2對]
24,41,M:,.
25,42,F:,[2對]
25,42,F:,啊
25,42,F:,?
26,43,M:,(...)
26,43,M:,可是
26,43,M:,康寧
26,43,M:,護校
26,43,M:,在
26,43,M:,那
26,43,M:,個
26,43,M:,—
27,44,F:,(...)
27,44,F:,可是
27,44,F:,護校
27,44,F:,跟
27,44,F:,醫院
27,44,F:,有
27,44,F:,一
27,44,F:,段
27,44,F:,[距離]
27,44,F:,.
28,45,M:,[對
28,45,M:,啊]
28,45,M:,.
29,46,F:,(.)
29,46,F:,對
29,46,F:,.
30,47,M:,(...)
30,47,M:,不是
30,47,M:,在
30,47,M:,捷運站
30,47,M:,下來
30,47,M:,那邊
30,47,M:,.
30,48,M:,(...)
30,48,M:,um
30,48,M:,這
30,48,M:,還
30,48,M:,不錯
30,48,M:,","
30,49,M:,(...)
30,49,M:,<#
30,49,M:,你
30,49,M:,昨天
30,49,M:,有
30,49,M:,失眠
30,49,M:,喔
30,49,M:,#>
30,49,M:,","
31,50,F:,(...)
31,50,F:,你
31,50,F:,可以
31,50,F:,去
31,50,F:,看
31,50,F:,這
31,50,F:,個
31,50,F:,","
31,51,F:,(.)
31,51,F:,快
31,51,F:,結束
31,51,F:,了
31,51,F:,.
32,52,M:,(...)
32,52,M:,你
32,52,M:,要
32,52,M:,去
32,52,M:,看
32,52,M:,那
32,52,M:,個
32,52,M:,嗎
32,52,M:,","
33,53,F:,(.)
33,53,F:,沒有
33,53,F:,(.)
33,53,F:,我
33,53,F:,已經
33,53,F:,去
33,53,F:,看
33,53,F:,完
33,53,F:,了
33,53,F:,","
34,54,M:,(.)
34,54,M:,喔
34,54,M:,可是
34,54,M:,我
34,54,M:,看
34,54,M:,過
34,54,M:,了
34,54,M:,","
35,55,F:,(...)
35,55,F:,你
35,55,F:,看
35,55,F:,過
35,55,F:,囉
35,55,F:,?
36,56,M:,(.)
36,56,M:,um
36,56,M:,.
36,57,M:,(...)
36,57,M:,你
36,57,M:,要
36,57,M:,去
36,57,M:,看
36,57,M:,那
36,57,M:,個
36,57,M:,","
36,58,M:,(.)
36,58,M:,梵谷
36,58,M:,嗎
36,58,M:,.
37,59,F:,(...)
37,59,F:,還
37,59,F:,在
37,59,F:,考慮
37,59,F:,耶
37,59,F:,.
37,60,F:,(...)
37,60,F:,我
37,60,F:,覺得
37,60,F:,人
37,60,F:,可能
37,60,F:,會
37,60,F:,很多
37,60,F:,.
38,61,M:,(.)
38,61,M:,因為
38,61,M:,才
38,61,M:,展
38,61,M:,幾
38,61,M:,天
38,61,M:,而已
38,61,M:,.
39,62,F:,(...)
39,62,F:,TSK
39,62,F:,","
39,63,F:,(.)
39,63,F:,對
39,63,F:,啊
39,63,F:,.
39,64,F:,(...)
39,64,F:,有
39,64,F:,點
39,64,F:,猶豫
39,64,F:,","
39,65,F:,(...)
39,65,F:,不
39,65,F:,覺得
39,65,F:,人
39,65,F:,很多
39,65,F:,的
39,65,F:,時候
39,65,F:,都
39,65,F:,—
39,66,F:,(...)
39,66,F:,沒有
39,66,F:,很
39,66,F:,好看
39,66,F:,.
40,67,M:,(.)
40,67,M:,對
40,67,M:,啊
40,67,M:,","
40,68,M:,(.)
40,68,M:,所以
40,68,M:,就是
40,68,M:,—
40,69,M:,(.)
40,69,M:,就是
40,69,M:,想
40,69,M:,說
40,69,M:,什麼
40,69,M:,時[2候
40,69,M:,去
40,69,M:,看]
40,69,M:,","
41,70,F:,[2因為
41,70,F:,上]次
41,70,F:,那
41,70,F:,個
41,70,F:,","
41,71,F:,(.)
41,71,F:,那
41,71,F:,個
41,71,F:,甚麼
41,71,F:,.
41,72,F:,(.)
41,72,F:,龐畢度
41,72,F:,的
41,72,F:,時候
41,72,F:,","
41,73,F:,(...)
41,73,F:,人
41,73,F:,就
41,73,F:,超多
41,73,F:,的
41,73,F:,.
41,74,F:,(...)
41,74,F:,就
41,74,F:,覺得
41,74,F:,很
41,74,F:,難看
41,74,F:,.
42,75,M:,(...)
42,75,M:,所以
42,75,M:,我
42,75,M:,在
42,75,M:,想
42,75,M:,說
42,75,M:,甚麼
42,75,M:,時候
42,75,M:,去
42,75,M:,看
42,75,M:,皮克斯
42,75,M:,啊
42,75,M:,.
42,76,M:,(.)
42,76,M:,感覺
42,76,M:,再
42,76,M:,過去
42,76,M:,(.)
42,76,M:,應該
42,76,M:,人
42,76,M:,會
42,76,M:,更
42,76,M:,多
42,76,M:,.
43,77,F:,(...)
43,77,F:,對
43,77,F:,啊
43,77,F:,.
43,78,F:,(...)
43,78,F:,TSK
43,78,F:,","
43,79,F:,(.)
43,79,F:,可是
43,79,F:,沒
43,79,F:,辦法
43,79,F:,我
43,79,F:,只有
43,79,F:,假日
43,79,F:,可以
43,79,F:,","
44,80,M:,(.)
44,80,M:,高雄人
44,80,M:,都
44,80,M:,看完
44,80,M:,了
44,80,M:,.
45,81,F:,(...)
45,81,F:,ho
45,81,F:,.
45,82,F:,(...)
45,82,F:,一
45,82,F:,整
45,82,F:,個
45,82,F:,就
45,82,F:,覺得
45,82,F:,很
45,82,F:,煩
45,82,F:,＠
45,82,F:,.
46,83,M:,(.)
46,83,M:,ei
46,83,M:,","
46,84,M:,(.)
46,84,M:,那
46,84,M:,所以
46,84,M:,你
46,84,M:,弟
46,84,M:,現在
46,84,M:,在
46,84,M:,哪裡
46,84,M:,.
47,85,F:,(...)
47,85,F:,我
47,85,F:,弟
47,85,F:,喔
47,85,F:,.
47,86,F:,(...)
47,86,F:,不要
47,86,F:,問
47,86,F:,我
47,86,F:,.
47,87,F:,(...)
47,87,F:,對不起
47,87,F:,我
47,87,F:,腦袋
47,87,F:,已經
47,87,F:,塞
47,87,F:,不
47,87,F:,下
47,87,F:,這麼
47,87,F:,多
47,87,F:,東西
47,87,F:,了
47,87,F:,＠＠
47,87,F:,.
47,88,F:,(...)
47,88,F:,我
47,88,F:,真的
47,88,F:,","
47,89,F:,(.)
47,89,F:,應該
47,89,F:,在
47,89,F:,立德
47,89,F:,啦
47,89,F:,.
48,90,M:,(...)
48,90,M:,立德
48,90,M:,喔
48,90,M:,.
49,91,F:,(.)
49,91,F:,對
49,91,F:,啊
49,91,F:,.
50,92,M:,(...)
50,92,M:,技術
50,92,M:,學院
50,92,M:,喔
50,92,M:,.
51,93,F:,(.)
51,93,F:,好
51,93,F:,—
51,94,F:,(.)
51,94,F:,好像
51,94,F:,是
51,94,F:,吧
51,94,F:,.
52,95,M:,(...)
52,95,M:,唸
52,95,M:,什麼
52,95,M:,.
53,96,F:,(...)
53,96,F:,日文
53,96,F:,啊
53,96,F:,.
54,97,M:,(...)
54,97,M:,日文
54,97,M:,.
55,98,F:,(.)
55,98,F:,對
55,98,F:,呀
55,98,F:,","
55,99,F:,(...)
55,99,F:,你
55,99,F:,也
55,99,F:,知道
55,99,F:,我
55,99,F:,弟
55,99,F:,不
55,99,F:,愛
55,99,F:,唸書
55,99,F:,.
56,100,M:,(...)
56,100,M:,對
56,100,M:,呀
56,100,M:,.
57,101,F:,(.)
57,101,F:,對
57,101,F:,.
57,102,F:,(.)
57,102,F:,之前
57,102,F:,我
57,102,F:,爸
57,102,F:,一直
57,102,F:,叫
57,102,F:,他
57,102,F:,轉學
57,102,F:,.
58,103,M:,(.)
58,103,M:,[##]
58,103,M:,.
59,104,F:,[因為
59,104,F:,感]覺
59,104,F:,他們
59,104,F:,學校
59,104,F:,快
59,104,F:,倒
59,104,F:,了
59,104,F:,.
60,105,M:,(.)
60,105,M:,對
60,105,M:,啊
60,105,M:,","
61,106,F:,(.)
61,106,F:,對
61,106,F:,啊
61,106,F:,.
62,107,M:,(.)
62,107,M:,@@
63,108,F:,(...)
63,108,F:,對
63,108,F:,啊
63,108,F:,.
64,109,M:,(.)
64,109,M:,你
64,109,M:,弟
64,109,M:,幹嘛
64,109,M:,跑
64,109,M:,去
64,109,M:,唸
64,109,M:,立德
64,109,M:,啊
64,109,M:,.
65,110,F:,(...)
65,110,F:,我
65,110,F:,不
65,110,F:,知道
65,110,F:,啊
65,110,F:,?
65,111,F:,(...)
65,111,F:,TSK
65,111,F:,","
65,112,F:,(.)
65,112,F:,就是
65,112,F:,不
65,112,F:,愛
65,112,F:,唸書
65,112,F:,嘛
65,112,F:,.
66,113,M:,(...)
66,113,M:,有
66,113,M:,到
66,113,M:,這
66,113,M:,種
66,113,M:,程度
66,113,M:,喔
66,113,M:,.
67,114,F:,(.)
67,114,F:,有
67,114,F:,啊
67,114,F:,","
67,115,F:,(.)
67,115,F:,真的
67,115,F:,有
67,115,F:,好不好
67,115,F:,","
68,116,M:,(...)
68,116,M:,喔
68,116,M:,.
69,117,F:,(...)
69,117,F:,對
69,117,F:,啊
69,117,F:,.
69,118,F:,(...)
69,118,F:,嘖
69,118,F:,","
69,119,F:,(.)
69,119,F:,很
69,119,F:,慘
69,119,F:,.
70,120,M:,(...)
70,120,M:,可是
70,120,M:,至少
70,120,M:,離
70,120,M:,你們
70,120,M:,家
70,120,M:,很
70,120,M:,近
70,120,M:,@
70,120,M:,","
71,121,F:,(.)
71,121,F:,但
71,121,F:,—
71,122,F:,我
71,122,F:,還是
71,122,F:,覺得
71,122,F:,滿
71,122,F:,慘
71,122,F:,的
71,122,F:,.
71,123,F:,(...)
71,123,F:,就
71,123,F:,完全
71,123,F:,不
71,123,F:,知道
71,123,F:,他
71,123,F:,出來
71,123,F:,要
71,123,F:,幹嘛
71,123,F:,.
71,124,F:,(.)
71,124,F:,@
72,125,M:,(...)
72,125,M:,當
72,125,M:,宅宅
72,125,M:,啊
72,125,M:,?
72,126,M:,(...)
72,126,M:,不錯
72,126,M:,","
73,127,F:,(.)
73,127,F:,靠
73,127,F:,.
74,128,M:,(.)
74,128,M:,@@@[2=]
75,129,F:,[2當
75,129,F:,什麼]
75,129,F:,宅宅
75,129,F:,.
76,130,M:,(.)
76,130,M:,唸
76,130,M:,日文系
76,130,M:,出來
76,130,M:,可以
76,130,M:,當
76,130,M:,","
77,131,F:,(...)
77,131,F:,我
77,131,F:,覺得
77,131,F:,他
77,131,F:,可以
77,131,F:,去
77,131,F:,摩斯
77,131,F:,打工
77,131,F:,就
77,131,F:,不錯
77,131,F:,了
77,131,F:,@@@
77,131,F:,.
78,132,M:,(.)
78,132,M:,@
79,133,F:,(...)
79,133,F:,以後
79,133,F:,就
79,133,F:,靠
79,133,F:,他
79,133,F:,了
79,133,F:,.
80,134,M:,(...)
80,134,M:,什麼
80,134,M:,鬼
80,134,M:,.
81,135,F:,(.)
81,135,F:,@@@[=]
82,136,M:,[@]
83,137,F:,(...)
83,137,F:,還
83,137,F:,不錯
83,137,F:,啊
83,137,F:,?
83,138,F:,(.)
83,138,F:,摩斯
83,138,F:,打工
83,138,F:,","
83,139,F:,(...)
83,139,F:,打
83,139,F:,到
83,139,F:,正職
83,139,F:,","
83,140,F:,(.)
83,140,F:,就
83,140,F:,至少
83,140,F:,比
83,140,F:,沒
83,140,F:,工作
83,140,F:,好
83,140,F:,啊
83,140,F:,","
84,141,M:,(.)
84,141,M:,那
84,141,M:,—
84,142,M:,(.)
84,142,M:,我
84,142,M:,想
84,142,M:,吃
84,142,M:,茹絲葵
84,142,M:,.
84,143,M:,(.)
84,143,M:,可以
84,143,M:,去
84,143,M:,茹絲葵
84,143,M:,打工
84,143,M:,嗎
84,143,M:,?
85,144,F:,(.)
85,144,F:,TSK
85,144,F:,","
85,145,F:,(.)
85,145,F:,恐怕
85,145,F:,沒
85,145,F:,辦法
85,145,F:,","
85,146,F:,(.)
85,146,F:,你
85,146,F:,知道
85,146,F:,我
85,146,F:,弟
85,146,F:,很
85,146,F:,嬌小
85,146,F:,.
85,147,F:,(.)
85,147,F:,茹絲葵
85,147,F:,盤子
85,147,F:,可能
85,147,F:,太
85,147,F:,重
85,147,F:,.
86,148,M:,(.)
86,148,M:,那
86,148,M:,挑
86,148,M:,個
86,148,M:,好
86,148,M:,日本
86,148,M:,餐廳
86,148,M:,.
87,149,F:,(.)
87,149,F:,啊
87,149,F:,日本
87,149,F:,餐廳
87,149,F:,還
87,149,F:,不
87,149,F:,錯
87,149,F:,","
87,150,F:,(.)
87,150,F:,盤子
87,150,F:,不
87,150,F:,會
87,150,F:,太
87,150,F:,重
87,150,F:,.
88,151,M:,(...)
88,151,M:,對
88,151,M:,啊
88,151,M:,.
89,152,F:,(...)
89,152,F:,<L3
89,152,F:,袂
89,152,F:,歹
89,152,F:,喔
89,152,F:,((不壞
89,152,F:,喔))
89,152,F:,L3>
89,152,F:,.
89,153,F:,(.)
89,153,F:,ei
89,153,F:,之前
89,153,F:,我
89,153,F:,跟
89,153,F:,我
89,153,F:,同學
89,153,F:,去
89,153,F:,吃
89,153,F:,一家
89,153,F:,叫
89,153,F:,","
89,154,F:,(...)
89,154,F:,隆
89,154,F:,.
90,155,M:,(...)
90,155,M:,在
90,155,M:,哪裡
90,155,M:,啊
90,155,M:,.
91,156,F:,(.)
91,156,F:,隆起
91,156,F:,的
91,156,F:,隆
91,156,F:,.
92,157,M:,(.)
92,157,M:,[2恩]
92,157,M:,.
93,158,F:,[2在]
93,158,F:,九條通
93,158,F:,那裡
93,158,F:,.
94,159,M:,(...)
94,159,M:,huh
94,159,M:,?
95,160,F:,(.)
95,160,F:,林森
95,160,F:,北路
95,160,F:,那裡
95,160,F:,.
95,161,F:,(...)
95,161,F:,@@
95,162,F:,(...)
95,162,F:,那
95,162,F:,邊
95,162,F:,很多
95,162,F:,都
95,162,F:,是
95,162,F:,那種
95,162,F:,就是
95,162,F:,—
95,163,F:,(.)
95,163,F:,叫
95,163,F:,小姐
95,163,F:,陪
95,163,F:,的
95,163,F:,那種
95,163,F:,店
95,163,F:,.
95,164,F:,(.)
95,164,F:,然後
95,164,F:,還
95,164,F:,有
95,164,F:,跟
95,164,F:,一些
95,164,F:,日本
95,164,F:,料理
95,164,F:,.
96,165,M:,(.)
96,165,M:,喔
96,165,M:,原來
96,165,M:,那邊
96,165,M:,就
96,165,M:,叫
96,165,M:,九條通
96,165,M:,","
97,166,F:,(.)
97,166,F:,對
97,166,F:,.
98,167,M:,(.)
98,167,M:,喔
98,167,M:,","
98,168,M:,(.)
98,168,M:,是
98,168,M:,是
98,168,M:,是
98,168,M:,","
99,169,F:,(...)
99,169,F:,還
99,169,F:,滿
99,169,F:,好吃
99,169,F:,的
99,169,F:,.
99,170,F:,(...)
99,170,F:,日本
99,170,F:,料理店
99,170,F:,","
99,171,F:,(.)
99,171,F:,他
99,171,F:,是
99,171,F:,日本
99,171,F:,料理店
99,171,F:,","
99,172,F:,不
99,172,F:,是
99,172,F:,陪
99,172,F:,小姐
99,172,F:,的
99,172,F:,那
99,172,F:,種
99,172,F:,","
100,173,M:,(.)
100,173,M:,真的
100,173,M:,ho
100,173,M:,[@@@]
100,173,M:,?
101,174,F:,[真的
101,174,F:,啦]
101,174,F:,.
102,175,M:,(.)
102,175,M:,@
102,175,M:,我
102,175,M:,很
102,175,M:,懷疑
102,175,M:,.
103,176,F:,(.)
103,176,F:,我
103,176,F:,去
103,176,F:,[2叫
103,176,F:,陪
103,176,F:,小姐
103,176,F:,幹麻
103,176,F:,啊
103,176,F:,@@]
103,176,F:,.
104,177,M:,[2@@@]
105,178,F:,(.)
105,178,F:,甯翔毫
105,178,F:,.
106,179,M:,(.)
106,179,M:,你
106,179,M:,怎麼
106,179,M:,知道
106,179,M:,","
106,180,M:,(...)
106,180,M:,妳們
106,180,M:,","
106,181,M:,(.)
106,181,M:,診
106,181,M:,","
106,182,M:,(.)
106,182,M:,TSK
106,182,M:,—
106,183,M:,(.)
106,183,M:,診所
106,183,M:,","
106,184,M:,(...)
106,184,M:,[3主管
106,184,M:,都]
106,184,M:,灌
106,184,M:,人家
106,184,M:,酒
106,184,M:,.
107,185,F:,[3怎樣]
107,185,F:,","
108,186,M:,(...)
108,187,M:,(.)
108,187,M:,這種
108,187,M:,診所
108,187,M:,","
108,188,M:,(.)
108,188,M:,上樑
108,188,M:,不
108,188,M:,正
108,188,M:,下樑
108,188,M:,歪
108,188,M:,不
108,188,M:,是
108,188,M:,.
109,189,F:,(.)
109,189,F:,靠
109,189,F:,.
110,190,M:,(.)
110,190,M:,@@@=
111,191,F:,(...)
111,191,F:,今天
111,191,F:,—
111,192,F:,(.)
111,192,F:,好
111,192,F:,啦
111,192,F:,","
111,193,F:,(.)
111,193,F:,[總而言之
111,193,F:,就
111,193,F:,是
111,193,F:,一
111,193,F:,間]
111,193,F:,","
112,194,M:,[跑
112,194,M:,到
112,194,M:,那裡
112,194,M:,去]
112,194,M:,","
113,195,F:,(.)
113,195,F:,不錯
113,195,F:,的
113,195,F:,日本
113,195,F:,[2料理]
113,195,F:,.
114,196,M:,[2跑
114,196,M:,到
114,196,M:,那裡]
114,196,M:,去
114,196,M:,吃
114,196,M:,.
115,197,F:,(...)
115,197,F:,對
115,197,F:,啊
115,197,F:,.
116,198,M:,(.)
116,198,M:,很
116,198,M:,遠
116,198,M:,耶
116,198,M:,.
117,199,F:,(...)
117,199,F:,就
117,199,F:,在
117,199,F:,中山站
117,199,F:,那裡
117,199,F:,啊
117,199,F:,","
118,200,M:,(.)
118,200,M:,中山站
118,200,M:,.
119,201,F:,(...)
119,201,F:,哪
119,201,F:,會
119,201,F:,很
119,201,F:,遠
119,201,F:,啊
119,201,F:,","
120,202,M:,(...)
120,202,M:,um
120,202,M:,?
121,203,F:,(...)
121,203,F:,林森
121,203,F:,[北路]
121,203,F:,","
122,204,M:,[我
122,204,M:,知道]
122,204,M:,我
122,204,M:,知道
122,204,M:,啊
122,204,M:,","
122,205,M:,(...)
122,205,M:,我
122,205,M:,沒有
122,205,M:,看過
122,205,M:,.
122,206,M:,(...)
122,206,M:,就
122,206,M:,在
122,206,M:,新興百貨
122,206,M:,那裡
122,206,M:,","
123,207,F:,(...)
123,207,F:,um
123,207,F:,—
123,208,F:,我
123,208,F:,不
123,208,F:,知道
123,208,F:,在
123,208,F:,哪
123,208,F:,個
123,208,F:,百貨
123,208,F:,附近
123,208,F:,.
123,209,F:,(.)
123,209,F:,反正
123,209,F:,就
123,209,F:,","
124,210,M:,(.)
124,210,M:,就
124,210,M:,是
124,210,M:,有
124,210,M:,一
124,210,M:,個
124,210,M:,很
124,210,M:,大
124,210,M:,的
124,210,M:,公園
124,210,M:,.
125,211,F:,(...)
125,211,F:,um
125,211,F:,","
125,212,F:,好像
125,212,F:,過
125,212,F:,了
125,212,F:,那
125,212,F:,個
125,212,F:,公園
125,212,F:,.
126,213,M:,(.)
126,213,M:,對
126,213,M:,啊
126,213,M:,","
127,214,F:,(.)
127,214,F:,對
127,214,F:,啊
127,214,F:,.
127,215,F:,(.)
127,215,F:,[2還
127,215,F:,不
127,215,F:,錯]
127,215,F:,—
128,216,M:,[2過
128,216,M:,去]
128,216,M:,就是
128,216,M:,新興百貨
128,216,M:,.
129,217,F:,(.)
129,217,F:,是
129,217,F:,喔
129,217,F:,.
129,218,F:,然後
129,218,F:,之前
129,218,F:,我
129,218,F:,同學
129,218,F:,本來
129,218,F:,","
129,219,F:,(...)
129,219,F:,就是
129,219,F:,","
129,220,F:,(...)
129,220,F:,原本
129,220,F:,是
129,220,F:,要
129,220,F:,去
129,220,F:,吃
129,220,F:,瞞著爹
129,220,F:,.
129,221,F:,(...)
129,221,F:,可是
129,221,F:,我
129,221,F:,同學
129,221,F:,[訂]
129,221,F:,不
129,221,F:,到
129,221,F:,位
129,221,F:,.
130,222,M:,[喔]
130,222,M:,","
130,223,M:,(...)
130,223,M:,那
130,223,M:,間
130,223,M:,我
130,223,M:,好像
130,223,M:,聽過
130,223,M:,.
131,224,F:,(...)
131,224,F:,對
131,224,F:,啊
131,224,F:,.
131,225,F:,(.)
131,225,F:,因為
131,225,F:,他
131,225,F:,才
131,225,F:,四
131,225,F:,個
131,225,F:,位子
131,225,F:,而已
131,225,F:,.
131,226,F:,(...)
131,226,F:,瞞著爹
131,226,F:,才
131,226,F:,四
131,226,F:,個
131,226,F:,位子
131,226,F:,而已
131,226,F:,.
131,227,F:,(...)
131,227,F:,他
131,227,F:,只是
131,227,F:,[2一
131,227,F:,間]
131,227,F:,","
132,228,M:,[2是
132,228,M:,吃]
132,228,M:,那
132,228,M:,個
132,228,M:,","
132,229,M:,(...)
132,229,M:,壽司
132,229,M:,啊
132,229,M:,.
133,230,F:,(...)
133,230,F:,就
133,230,F:,日本
133,230,F:,[3料理店
133,230,F:,啊]
133,230,F:,?
134,231,M:,[3在
134,231,M:,師大]
134,231,M:,那邊
134,231,M:,對不對
134,231,M:,","
135,232,F:,(.)
135,232,F:,對
135,232,F:,對
135,232,F:,對
135,232,F:,對
135,232,F:,對
135,232,F:,.
135,233,F:,(...)
135,233,F:,他
135,233,F:,是
135,233,F:,吃
135,233,F:,那
135,233,F:,個
135,233,F:,生yu-
135,233,F:,—
135,234,F:,(.)
135,234,F:,那
135,234,F:,個
135,234,F:,","
135,235,F:,(.)
135,235,F:,握壽司
135,235,F:,的
135,235,F:,.
136,236,M:,(.)
136,236,M:,那
136,236,M:,為什麼
136,236,M:,不
136,236,M:,去
136,236,M:,吃
136,236,M:,游壽司
136,236,M:,.
137,237,F:,(...)
137,237,F:,有
137,237,F:,去
137,237,F:,吃
137,237,F:,啊
137,237,F:,","
137,238,F:,(.)
137,238,F:,之前
137,238,F:,就
137,238,F:,去
137,238,F:,吃
137,238,F:,[過]
137,238,F:,了
137,238,F:,啊
137,238,F:,?
138,239,M:,[喔]
138,239,M:,.
138,240,M:,(...)
138,240,M:,瞞著爹
138,240,M:,好像
138,240,M:,很
138,240,M:,好吃
138,240,M:,.
139,241,F:,(.)
139,241,F:,[2游壽]司
139,241,F:,也
139,241,F:,不
139,241,F:,錯
139,241,F:,啦
139,241,F:,.
140,242,M:,[2<#
140,242,M:,看
140,242,M:,起來
140,242,M:,#>]
141,243,M:,(...)
141,243,M:,um
141,243,M:,.
142,244,F:,(...)
142,244,F:,對
142,244,F:,啊
142,244,F:,.
143,245,M:,(.)
143,245,M:,我
143,245,M:,那
143,245,M:,天
143,245,M:,就
143,245,M:,跑去
143,245,M:,吃
143,245,M:,那
143,245,M:,個
143,245,M:,<L4
143,245,M:,Yu
143,245,M:,Sushi
143,245,M:,L4>
143,245,M:,斜
143,245,M:,對面
143,245,M:,的
143,245,M:,.
144,246,F:,(.)
144,246,F:,那
144,246,F:,什麼
144,246,F:,","
145,247,M:,(...)
145,247,M:,那
145,247,M:,什麼
145,247,M:,花知道
145,247,M:,的
145,247,M:,.
146,248,F:,(.)
146,248,F:,[花知道]
146,248,F:,","
147,249,M:,[因為
147,249,M:,","
147,250,M:,(.)
147,250,M:,因]
147,250,M:,那
147,250,M:,個
147,250,M:,主廚
147,250,M:,是
147,250,M:,我
147,250,M:,","
147,251,M:,(...)
147,251,M:,同學
147,251,M:,的
147,251,M:,室友
147,251,M:,.
148,252,F:,(...)
148,252,F:,是
148,252,F:,喔
148,252,F:,.
149,253,M:,(...)
149,253,M:,所以
149,253,M:,每次
149,253,M:,去
