turnSeq,unitSeq,participant,text
24,57,M:,很
24,57,M:,羨慕
24,57,M:,.
25,58,F:,(.)
25,58,F:,是
25,58,F:,這樣
25,58,F:,嗎
25,58,F:,.
26,59,M:,(.)
26,59,M:,可是
26,59,M:,妳
26,59,M:,自己
26,59,M:,是
26,59,M:,那
26,59,M:,樣子
26,59,M:,的
26,59,M:,時候
26,59,M:,妳
26,59,M:,就
26,59,M:,覺得
26,59,M:,沒有
26,59,M:,什麼
26,59,M:,.
27,60,F:,(...)
27,60,F:,mhm
27,60,F:,.
28,61,M:,(...)
28,61,M:,譬如
28,61,M:,說
28,61,M:,什麼
28,61,M:,","
28,62,M:,(.)
28,62,M:,我們
28,62,M:,去
28,62,M:,—
28,63,M:,(.)
28,63,M:,去
28,63,M:,義大利
28,63,M:,那
28,63,M:,領隊
28,63,M:,.
28,64,M:,(...)
28,64,M:,去
28,64,M:,義大利
28,64,M:,已經
28,64,M:,去
28,64,M:,到
28,64,M:,爛掉
28,64,M:,了
28,64,M:,.
29,65,F:,(.)
29,65,F:,對
29,65,F:,啊
29,65,F:,.
29,66,F:,(.)
29,66,F:,什麼
29,66,F:,地方
29,66,F:,對
29,66,F:,他
29,66,F:,來說
29,66,F:,[2都
29,66,F:,覺得
29,66,F:,一
29,66,F:,樣]
29,66,F:,.
30,67,M:,[2對
30,67,M:,啊]
30,67,M:,","
30,68,M:,(...)
30,68,M:,跑來跑去
30,68,M:,那
30,68,M:,—
30,69,M:,(.)
30,69,M:,對
30,69,M:,他
30,69,M:,來說
30,69,M:,都
30,69,M:,沒有
30,69,M:,什麼
30,69,M:,.
30,70,M:,(.)
30,70,M:,還
30,70,M:,重遊
30,70,M:,義大利
30,70,M:,<L3
30,70,M:,lei
30,70,M:,L3>
30,70,M:,.
31,71,F:,(.)
31,71,F:,@@@
32,72,M:,(.)
32,72,M:,他
32,72,M:,可能
32,72,M:,想到
32,72,M:,都
32,72,M:,已經
32,72,M:,","
32,73,M:,(.)
32,73,M:,喔
32,73,M:,.
32,74,M:,(.)
32,74,M:,下次
32,74,M:,來到
32,74,M:,這裡
32,74,M:,的
32,74,M:,時候
32,74,M:,然後
32,74,M:,要
32,74,M:,講
32,74,M:,什麼
32,74,M:,幹嘛
32,74,M:,嗯嗯
32,74,M:,.
32,75,M:,(.)
32,75,M:,[稿子
32,75,M:,都
32,75,M:,背
32,75,M:,得
32,75,M:,一清二楚]
32,75,M:,.
33,76,F:,[沒有
33,76,F:,你
33,76,F:,看
33,76,F:,.
33,77,F:,(.)
33,77,F:,對
33,77,F:,他
33,77,F:,來說]
33,77,F:,那
33,77,F:,是
33,77,F:,他
33,77,F:,的
33,77,F:,工作
33,77,F:,.
34,78,M:,(.)
34,78,M:,對
34,78,M:,啊
34,78,M:,.
35,79,F:,(.)
35,79,F:,然後
35,79,F:,例行性
35,79,F:,的
35,79,F:,就是
35,79,F:,","
36,80,M:,(...)
36,80,M:,[2對
36,80,M:,啊]
36,80,M:,.
37,81,F:,[2就是
37,81,F:,這樣子]
37,81,F:,.
37,82,F:,(...)
37,82,F:,他
37,82,F:,可能
37,82,F:,今天
37,82,F:,到
37,82,F:,這裡
37,82,F:,.
37,83,F:,(...)
37,83,F:,就
37,83,F:,講
37,83,F:,這樣
37,83,F:,的
37,83,F:,話
37,83,F:,.
37,84,F:,(...)
37,84,F:,到
37,84,F:,這邊
37,84,F:,","
37,85,F:,(.)
37,85,F:,就
37,85,F:,[換
37,85,F:,這樣
37,85,F:,介紹]
37,85,F:,.
38,86,M:,[對
38,86,M:,啊]
38,86,M:,.
37,87,F:,(.)
37,87,F:,對
37,87,F:,他
37,87,F:,來說
37,87,F:,沒有
37,87,F:,特別
37,87,F:,的
37,87,F:,.
37,88,F:,(...)
37,88,F:,那
37,88,F:,個
37,88,F:,","
39,89,F:,(...)
39,89,F:,可是
39,89,F:,我們
39,89,F:,(.)
39,89,F:,去
39,89,F:,的
39,89,F:,時候
39,89,F:,會
39,89,F:,覺得
39,89,F:,每
39,89,F:,一
39,89,F:,個
39,89,F:,地方
39,89,F:,","
39,90,F:,都
39,90,F:,好
39,90,F:,驚[奇]
39,90,F:,.
40,91,M:,[都]
40,91,M:,很
40,91,M:,驚奇
40,91,M:,啊
40,91,M:,.
41,92,F:,(.)
41,92,F:,然後
41,92,F:,都
41,92,F:,好好
41,92,F:,那
41,92,F:,個
41,92,F:,喔
41,92,F:,.
41,93,F:,(.)
41,93,F:,好好
41,93,F:,玩
41,93,F:,喔
41,93,F:,.
42,94,M:,(...)
42,94,M:,你
42,94,M:,看
42,94,M:,所以
42,94,M:,你
42,94,M:,看
42,94,M:,同樣
42,94,M:,的
42,94,M:,行為
42,94,M:,.
42,95,M:,(...)
42,95,M:,就是
42,95,M:,去
42,95,M:,義大利
42,95,M:,.
42,96,M:,(...)
42,96,M:,去
42,96,M:,義大利
42,96,M:,.
42,97,M:,(.)
42,97,M:,然後
42,97,M:,可是
42,97,M:,對
42,97,M:,","
42,98,M:,(...)
42,98,M:,我們
42,98,M:,","
42,99,M:,(.)
42,99,M:,對
42,99,M:,他
42,99,M:,","
42,100,M:,(...)
42,100,M:,不同
42,100,M:,的
42,100,M:,意義
42,100,M:,.
43,101,F:,(.)
43,101,F:,對
43,101,F:,啊
43,101,F:,.
44,102,M:,(.)
44,102,M:,然後
44,102,M:,差
44,102,M:,很
44,102,M:,多
44,102,M:,.
45,103,F:,(...)
45,103,F:,不過
45,103,F:,出
45,103,F:,","
45,104,F:,(.)
45,104,F:,出去
45,104,F:,總
45,104,F:,是
45,104,F:,增廣見聞
45,104,F:,.
46,105,M:,(...)
46,105,M:,mhm
46,105,M:,.
47,106,F:,(.)
47,106,F:,也
47,106,F:,還
47,106,F:,不錯
47,106,F:,.
48,107,M:,(.)
48,107,M:,mhm
48,107,M:,.
48,108,M:,(...)
48,108,M:,ei
48,108,M:,?
48,109,M:,那
48,109,M:,時候
48,109,M:,去
48,109,M:,義大利
48,109,M:,那
48,109,M:,時候
48,109,M:,","
48,110,M:,他
48,110,M:,那
48,110,M:,什麼
48,110,M:,.
48,111,M:,(...)
48,111,M:,領隊
48,111,M:,那
48,111,M:,叫
48,111,M:,我們
48,111,M:,要
48,111,M:,防
48,111,M:,","
48,112,M:,那
48,112,M:,個
48,112,M:,","
48,113,M:,(...)
48,113,M:,那
48,113,M:,個
48,113,M:,是
48,113,M:,什麼
48,113,M:,人
48,113,M:,.
48,114,M:,(...)
48,114,M:,他們
48,114,M:,叫
48,114,M:,—
48,115,M:,(.)
48,115,M:,講
48,115,M:,那些
48,115,M:,黑人
48,115,M:,是
48,115,M:,什麼
48,115,M:,人
48,115,M:,.
49,116,F:,(.)
49,116,F:,吉普賽
49,116,F:,.
50,117,M:,(.)
50,117,M:,啊
50,117,M:,對
50,117,M:,對
50,117,M:,對
50,117,M:,","
50,118,M:,[(...)
50,118,M:,吉普賽]
50,118,M:,.
51,119,F:,[唉
51,119,F:,呦
51,119,F:,什麼人
51,119,F:,還
51,119,F:,不是
51,119,F:,都
51,119,F:,一樣]
51,119,F:,.
51,120,F:,(...)
51,120,F:,我
51,120,F:,那天
51,120,F:,真的
51,120,F:,做
51,120,F:,那
51,120,F:,個
51,120,F:,夢
51,120,F:,啊
51,120,F:,.
51,121,F:,(.)
51,121,F:,我
51,121,F:,真的
51,121,F:,覺得
51,121,F:,超
51,121,F:,好笑
51,121,F:,的
51,121,F:,.
51,122,F:,(.)
51,122,F:,夢見
51,122,F:,我們
51,122,F:,全家
51,122,F:,要
51,122,F:,去
51,122,F:,西班牙
51,122,F:,.
51,123,F:,(...)
51,123,F:,然後
51,123,F:,呢
51,123,F:,","
51,124,F:,(...)
51,124,F:,十一
51,124,F:,點
51,124,F:,的
51,124,F:,飛機
51,124,F:,","
51,125,F:,(.)
51,125,F:,然後
51,125,F:,八
51,125,F:,點
51,125,F:,的
51,125,F:,時候
51,125,F:,","
51,126,F:,(...)
51,126,F:,我
51,126,F:,還
51,126,F:,在
51,126,F:,跟
51,126,F:,我
51,126,F:,妹
51,126,F:,在
51,126,F:,那
51,126,F:,邊
51,126,F:,爭
51,126,F:,","
51,127,F:,(.)
51,127,F:,誰
51,127,F:,要
51,127,F:,哪
51,127,F:,一
51,127,F:,個
51,127,F:,旅行箱
51,127,F:,.
51,128,F:,(...)
51,128,F:,在
51,128,F:,那邊
51,128,F:,爭吵
51,128,F:,不休
51,128,F:,.
51,129,F:,(...)
51,129,F:,然後
51,129,F:,我
51,129,F:,媽
51,129,F:,居然
51,129,F:,還
51,129,F:,跟
51,129,F:,我
51,129,F:,說
51,129,F:,","
51,130,F:,你
51,130,F:,快點
51,130,F:,去
51,130,F:,幫
51,130,F:,Mi寶
51,130,F:,綁
51,130,F:,頭髮
51,130,F:,.
52,131,M:,(...)
52,131,M:,嗯
52,131,M:,@
52,131,M:,.
53,132,F:,(.)
53,132,F:,然後
53,132,F:,","
53,133,F:,爸爸
53,133,F:,也
53,133,F:,都
53,133,F:,還沒
53,133,F:,準備
53,133,F:,好
53,133,F:,.
53,134,F:,(.)
53,134,F:,然後
53,134,F:,說
53,134,F:,這樣
53,134,F:,要
53,134,F:,去
53,134,F:,機場
53,134,F:,.
54,135,M:,(.)
54,135,M:,爸爸
54,135,M:,還
54,135,M:,沒
54,135,M:,準備
54,135,M:,好
54,135,M:,是
54,135,M:,比較
54,135,M:,不
54,135,M:,可能
54,135,M:,.
55,136,F:,(.)
55,136,F:,@@@=
55,137,F:,(.)
55,137,F:,[ei
55,137,F:,.
55,138,F:,(.)
55,138,F:,ei]
55,138,F:,.
56,139,M:,[不過
56,139,M:,你們
56,139,M:,還
56,139,M:,在
56,139,M:,那
56,139,M:,邊]
56,139,M:,","
56,140,M:,(...)
56,140,M:,[2你們
56,140,M:,還
56,140,M:,在
56,140,M:,那
56,140,M:,邊
56,140,M:,東吵西吵
56,140,M:,這
56,140,M:,是
56,140,M:,非常
56,140,M:,有
56,140,M:,可能]
56,140,M:,.
57,141,F:,[2@@
57,141,F:,@
57,141,F:,=]
57,142,F:,(...)
57,142,F:,然後
57,142,F:,我
57,142,F:,還
57,142,F:,夢
57,142,F:,到
57,142,F:,我
57,142,F:,媽
57,142,F:,跟
57,142,F:,我
57,142,F:,說
57,142,F:,","
57,143,F:,ei
57,143,F:,不
57,143,F:,知道
57,143,F:,我
57,143,F:,去
57,143,F:,洗
57,143,F:,個
57,143,F:,頭
57,143,F:,來得及
57,143,F:,嗎
57,143,F:,.
58,144,M:,(...)
58,144,M:,@@
59,145,F:,(.)
59,145,F:,然後
59,145,F:,我
59,145,F:,還
59,145,F:,跟
59,145,F:,她
59,145,F:,說
59,145,F:,","
59,146,F:,十一
59,146,F:,點
59,146,F:,的
59,146,F:,飛機
59,146,F:,耶
59,146,F:,.
59,147,F:,(.)
59,147,F:,現在
59,147,F:,要
59,147,F:,出門
59,147,F:,了
59,147,F:,.
60,148,M:,(...)
60,148,M:,然後
60,148,M:,你
60,148,M:,爸
60,148,M:,就
60,148,M:,爆炸
60,148,M:,了
60,148,M:,.
61,149,F:,(...)
61,149,F:,沒有
61,149,F:,是
61,149,F:,我
61,149,F:,爆炸
61,149,F:,.
61,150,F:,(.)
61,150,F:,後來
61,150,F:,","
61,151,F:,(.)
61,151,F:,最後
61,151,F:,結論
61,151,F:,好像
61,151,F:,是
61,151,F:,","
61,152,F:,(.)
61,152,F:,我
61,152,F:,突然
61,152,F:,—
61,153,F:,(.)
61,153,F:,我
61,153,F:,就
61,153,F:,知道
61,153,F:,我
61,153,F:,在
61,153,F:,作夢
61,153,F:,.
61,154,F:,(.)
61,154,F:,然後
61,154,F:,可是
61,154,F:,","
61,155,F:,(...)
61,155,F:,夢裡
61,155,F:,的
61,155,F:,那
61,155,F:,一
61,155,F:,瞬間
61,155,F:,就
61,155,F:,覺得
61,155,F:,","
61,156,F:,(.)
61,156,F:,天啊
61,156,F:,.
61,157,F:,(...)
61,157,F:,我
61,157,F:,不
61,157,F:,想
61,157,F:,去
61,157,F:,了
61,157,F:,.
61,158,F:,(.)
61,158,F:,我
61,158,F:,不要
61,158,F:,去
61,158,F:,算了
61,158,F:,.
61,159,F:,這樣子
61,159,F:,.
61,160,F:,(.)
61,160,F:,她
61,160,F:,還
61,160,F:,在
61,160,F:,那邊
61,160,F:,跟
61,160,F:,我
61,160,F:,爭說
61,160,F:,飛機
61,160,F:,是
61,160,F:,十二
61,160,F:,點
61,160,F:,","
61,161,F:,(.)
61,161,F:,我
61,161,F:,說
61,161,F:,是
61,161,F:,十一
61,161,F:,點
61,161,F:,.
61,162,F:,(.)
61,162,F:,然後
61,162,F:,就
61,162,F:,一直
61,162,F:,爭吵不休
61,162,F:,.
62,163,M:,(.)
62,163,M:,@@[@@]
63,164,F:,[@@@=]
63,165,F:,然後
63,165,F:,","
63,166,F:,我
63,166,F:,妹
63,166,F:,還
63,166,F:,一直
63,166,F:,在
63,166,F:,那
63,166,F:,邊
63,166,F:,跟
63,166,F:,我
63,166,F:,爭
63,166,F:,那
63,166,F:,個
63,166,F:,粉紅色
63,166,F:,的
63,166,F:,旅行箱
63,166,F:,.
63,167,F:,(.)
63,167,F:,然後
63,167,F:,行李
63,167,F:,都
63,167,F:,還
63,167,F:,沒
63,167,F:,收
63,167,F:,這樣
63,167,F:,.
63,168,F:,(...)
63,168,F:,然後
63,168,F:,說
63,168,F:,這樣
63,168,F:,要
63,168,F:,去
63,168,F:,西班牙
63,168,F:,.
64,169,M:,(...)
64,169,M:,有
64,169,M:,.
64,170,M:,(...)
64,170,M:,這
64,170,M:,非常
64,170,M:,有
64,170,M:,你們
64,170,M:,的
64,170,M:,[2風格]
64,170,M:,.
65,171,F:,[2@]
65,172,F:,(.)
65,172,F:,然後
65,172,F:,帶
65,172,F:,小孩
65,172,F:,去
65,172,F:,這樣子
65,172,F:,怎麼
65,172,F:,可能
65,172,F:,.
66,173,M:,(...)
66,173,M:,@
67,174,F:,(...)
67,174,F:,然後
67,174,F:,我
67,174,F:,還
67,174,F:,夢
67,174,F:,到
67,174,F:,就是
67,174,F:,","
67,175,F:,(.)
67,175,F:,Mi寶
67,175,F:,的
67,175,F:,東西
67,175,F:,我
67,175,F:,什麼
67,175,F:,也
67,175,F:,都
67,175,F:,還
67,175,F:,沒
67,175,F:,收
67,175,F:,.
67,176,F:,(...)
67,176,F:,尿布
67,176,F:,也
67,176,F:,都
67,176,F:,沒帶
67,176,F:,","
67,177,F:,什麼
67,177,F:,也
67,177,F:,都
67,177,F:,還
67,177,F:,沒
67,177,F:,用
67,177,F:,","
67,178,F:,那
67,178,F:,樣子
67,178,F:,.
68,179,M:,(.)
68,179,M:,uhm
68,179,M:,[@@]
68,179,M:,.
69,180,F:,[對
69,180,F:,啊]
69,180,F:,.
69,181,F:,(...)
69,181,F:,真是
69,181,F:,個
69,181,F:,怪夢
69,181,F:,.
70,182,M:,(...)
70,182,M:,@@
71,183,F:,(...)
71,183,F:,就
71,183,F:,那
71,183,F:,種
71,183,F:,慌慌張張
71,183,F:,那樣
71,183,F:,.
71,184,F:,@@
72,185,M:,(...)
72,185,M:,你
72,185,M:,看
72,185,M:,你們
72,185,M:,平常
72,185,M:,出門
72,185,M:,多
72,185,M:,會
72,185,M:,拖
72,185,M:,.
73,186,F:,(...)
73,186,F:,也
73,186,F:,還好
73,186,F:,吧
73,186,F:,.
73,187,F:,(...)
73,187,F:,我
73,187,F:,已經
73,187,F:,算
73,187,F:,家
73,187,F:,裡
73,187,F:,第
73,187,F:,二
73,187,F:,名
73,187,F:,了
73,187,F:,吧
73,187,F:,.
74,188,M:,(...)
74,188,M:,喔
74,188,M:,.
75,189,F:,(.)
75,189,F:,我
75,189,F:,爸
75,189,F:,之後
75,189,F:,換
75,189,F:,我
75,189,F:,啦
75,189,F:,.
76,190,M:,(.)
76,190,M:,huh
77,191,F:,(...)
77,191,F:,我
77,191,F:,之後
77,191,F:,換
77,191,F:,我
77,191,F:,妹
77,191,F:,.
78,192,M:,(...)
78,192,M:,mhm
79,193,F:,(...)
79,193,F:,最
79,193,F:,會
79,193,F:,拖
79,193,F:,的
79,193,F:,大概
79,193,F:,就是
79,193,F:,媽媽
79,193,F:,.
80,194,M:,(...)
80,194,M:,mhm
80,194,M:,.
81,195,F:,(...)
81,195,F:,@@
81,196,F:,(...)
81,196,F:,你
81,196,F:,動作
81,196,F:,也
81,196,F:,很
81,196,F:,慢
81,196,F:,啊
81,196,F:,.
81,197,F:,(...)
81,197,F:,你
81,197,F:,笑
81,197,F:,誰
81,197,F:,啊
81,197,F:,.
82,198,M:,(.)
82,198,M:,我
82,198,M:,哪
82,198,M:,有
82,198,M:,很
82,198,M:,慢
82,198,M:,.
83,199,F:,(.)
83,199,F:,那
83,199,F:,是
83,199,F:,因為
83,199,F:,你
83,199,F:,不用
83,199,F:,化妝
83,199,F:,.
83,200,F:,(.)
83,200,F:,你
83,200,F:,不用
83,200,F:,整理
83,200,F:,東西
83,200,F:,.
84,201,M:,(...)
84,201,M:,我
84,201,M:,動作
84,201,M:,很
84,201,M:,快
84,201,M:,.
85,202,F:,(.)
85,202,F:,我
85,202,F:,就
85,202,F:,想到
85,202,F:,那天
85,202,F:,.
85,203,F:,小舅媽
85,203,F:,講
85,203,F:,的
85,203,F:,.
85,204,F:,(...)
85,204,F:,ei
85,204,F:,你
85,204,F:,知
85,204,F:,不
85,204,F:,知道
85,204,F:,現在
85,204,F:,幾點
85,204,F:,了
85,204,F:,.
85,205,F:,(.)
85,205,F:,你
85,205,F:,還
85,205,F:,要
85,205,F:,洗
85,205,F:,衣服
85,205,F:,.
85,206,F:,(.)
85,206,F:,啊
85,206,F:,你
85,206,F:,還
85,206,F:,要
85,206,F:,整理
85,206,F:,東西
85,206,F:,.
85,207,F:,(.)
85,207,F:,你
85,207,F:,知
85,207,F:,不
85,207,F:,知道
85,207,F:,我們
85,207,F:,明天
85,207,F:,幾點
85,207,F:,要
85,207,F:,出門
85,207,F:,啊
85,207,F:,.
85,208,F:,(...)
85,208,F:,男人
85,208,F:,就
85,208,F:,只
85,208,F:,會
85,208,F:,講
85,208,F:,這些
85,208,F:,屁話
85,208,F:,而已
85,208,F:,.
86,209,M:,(...)
86,209,M:,mhm
86,209,M:,.
87,210,F:,(.)
87,210,F:,然後
87,210,F:,也
87,210,F:,不
87,210,F:,來
87,210,F:,幫忙
87,210,F:,.
87,211,F:,(...)
87,211,F:,就
87,211,F:,像
87,211,F:,那
87,211,F:,每次
87,211,F:,","
87,212,F:,(.)
87,212,F:,禮拜六
87,212,F:,晚上
87,212,F:,的
87,212,F:,時候
87,212,F:,你
87,212,F:,都
87,212,F:,在
87,212,F:,那
87,212,F:,邊
87,212,F:,趕
87,212,F:,.
87,213,F:,(...)
87,213,F:,mhm
87,213,F:,","
87,214,F:,(...)
87,214,F:,你
87,214,F:,好
87,214,F:,了
87,214,F:,沒
87,214,F:,.
87,215,F:,(...)
87,215,F:,現在
87,215,F:,幾點
87,215,F:,了
87,215,F:,.
87,216,F:,(.)
87,216,F:,現在
87,216,F:,十
87,216,F:,點
87,216,F:,了
87,216,F:,.
87,217,F:,(.)
87,217,F:,現在
87,217,F:,幾點
87,217,F:,了
87,217,F:,.
87,218,F:,(.)
87,218,F:,你
87,218,F:,知道
87,218,F:,嗎
87,218,F:,.
88,219,M:,(...)
88,219,M:,唉
88,219,M:,.
89,220,F:,(...)
89,220,F:,還
89,220,F:,敢
89,220,F:,趕
89,220,F:,我
89,220,F:,.
89,221,F:,(...)
89,221,F:,喔
89,221,F:,.
90,222,M:,(...)
90,222,M:,mhm
90,222,M:,.
90,223,M:,(...)
90,223,M:,那
90,223,M:,是
90,223,M:,真的
90,223,M:,很
90,223,M:,晚
90,223,M:,了
90,223,M:,ne
90,223,M:,.
90,224,M:,(...)
90,224,M:,啊
90,224,M:,我
90,224,M:,可以
90,224,M:,用
90,224,M:,的
90,224,M:,我
90,224,M:,也
90,224,M:,都
90,224,M:,用
90,224,M:,了
90,224,M:,.
91,225,F:,(...)
91,225,F:,你
91,225,F:,沒
91,225,F:,用
91,225,F:,什麼
91,225,F:,啊
91,225,F:,","
91,226,F:,你
91,226,F:,用
91,226,F:,什麼
91,226,F:,.
91,227,F:,(.)
91,227,F:,每次
91,227,F:,[都
91,227,F:,說
91,227,F:,什麼]
91,227,F:,.
92,228,M:,[有
92,228,M:,啊]
92,228,M:,.
93,229,F:,(.)
93,229,F:,然後
93,229,F:,回到
93,229,F:,家還
93,229,F:,會
93,229,F:,highlight
93,229,F:,我
93,229,F:,就是
93,229,F:,什麼
93,229,F:,","
93,230,F:,(...)
93,230,F:,ei
93,230,F:,.
