Turn,Speaker,Utterance
244,F2:, .. 我 之前 還 有 一 個 同事 更 慘
244,F2:, .. 他 從 三年 級開 始接
245,F1:, .. 喔 那 很 糟
246,F2:, .. 還 有 一 進 去 喔
246,F2:, .. 他 就 接 三年 級
247,F1:, .. um
248,F2:, .. 對 啊
248,F2:, .. 而且 是 接
248,F2:, .. 很 壞 的 那 一 種
249,F1:, .. 很 壞 的 三年 級
250,F2:, .. 很 壞 的
251,F1:, .. 那 怎樣
251,F1:, .. 應該 被 惡整 之 類 的
252,F2:, .. 他 應該 還好
252,F2:, .. 他 好像 也 還蠻
252,F2:, .. 罩 得 住
253,F1:, .. 喔
253,F1:, .. 那 就 沒 問題 了
253,F1:, .. [兇 一 點] 就 好 了
254,F2:, [對 啊]
254,F2:, .. 對
254,F2:, .. 我 覺得
254,F2:, .. 三年 級 那 種
254,F2:, .. 很
254,F2:, .. 很 難帶 的 班
254,F2:, .. 都 應該 都 要 請 體育 老師 去 帶
255,F1:, .. 為甚 麼
255,F1:, .. [[喔 你 說
255,F1:, .. 很 累]]
255,F1:, .. 請 體育 老師 修理 他們 一下
255,F1:, .. 這 樣子
256,F2:, [[XXX]] 對 啊
256,F2:, .. 導師 是 體育 老師
256,F2:, .. 有沒 有
256,F2:, .. 不 乖
256,F2:, .. 對 不 對
256,F2:, .. 體育課 就 來操 一下
257,F1:, .. mhm
258,F2:, ... 像 以前 我 們班
258,F2:, .. 就 很 怕 那 個
258,F2:, .. 體育 老師
258,F2:, ... 因為
258,F2:, .. 那 體育 老師
258,F2:, .. 就 跟 我 講說
258,F2:, .. 好 啊
258,F2:, .. 如果 他們 不 乖
258,F2:, .. 你 就 告訴 我
259,F1:, .. um
260,F2:, .. 那 體育課 的 時候
260,F2:, .. 他 們愛 打球
260,F2:, .. 就 不 讓 他們 打球
260,F2:, .. 我 們 就 來上 體 能 課
261,F1:, .. 喔
261,F1:, .. 那 很 累人
262,F2:, .. 而且 是
262,F2:, ... 堂而皇之 的
262,F2:, .. [就是] 你
262,F2:, .. 你 不 能 說 我 體罰 啊
263,F1:, [um]
264,F2:, .. [[對]]
265,F1:, [[因為 那 個]] 是 [體育 課]
266,F2:, [體 育課 啊]
266,F2:, .. 對 啊
266,F2:, .. 你 要 跑 操場
266,F2:, .. [[然 後 跑 完]]操 場
267,F1:, [[um um]]
268,F2:, .. [還 要] 做 一些 就是
269,F1:, [做]
270,F2:, .. [[柔軟
270,F2:, .. 柔軟操 啊]]
270,F2:, .. 或是 一些
270,F2:, .. 比如 說
270,F2:, .. 加強 心肺 功能
271,F1:, [[柔軟 操 那 樣子]]
271,F1:, .. um
272,F2:, .. 或是 甚麼 的 運動
273,F1:, ... um
273,F1:, .. 對 啊 對 啊
273,F1:, .. 就 很 累 啊
273,F1:, ... 是 不 錯 好 啊
273,F1:, .. 體育 老師 這 點子
273,F1:, .. 倒是 可以 試試 看
274,F2:, .. 喔 一定 要 試試 看
275,F1:, ... 可是
275,F1:, .. 像 那 種
275,F1:, .. 高職科 的 話
275,F1:, .. 我 是 看 他們 導師 啊
275,F1:, .. 可以 扛
275,F1:, .. 我 是 說
275,F1:, .. 應該 比如 說
275,F1:, .. 機械 啊
275,F1:, .. 你 就 扛
275,F1:, .. 扛 那 某某 機器 有 沒有
275,F1:, .. 去 跑 操場
276,F2:, .. 這 樣子 啊
277,F1:, .. 然後 那 個
277,F1:, .. 汽車 的 啊
277,F1:, .. 就 扛 引擎
277,F1:, .. 有 沒有 有
277,F1:, .. 那 種模型 引擎
277,F1:, .. [很 重 的 那 一 種]
278,F2:, [會 不 會 太 狠]
279,F1:, .. 我 是 覺得 這樣 比 較好
279,F1:, .. 總比 老師 們 在 那 邊 煩著
279,F1:, .. eh
279,F1:, ... 跑 操場 啊
279,F1:, .. 罰站 啊
279,F1:, .. 幹嘛 的
280,F2:, .. 唉 唷
280,F2:, .. 都 已 經到 高職 了
280,F2:, .. 還 要 被 罰
281,F1:, .. 有 啦
281,F1:, .. 那 個
281,F1:, .. 愛 作怪 嘛
282,F2:, ... hm
283,F1:, .. 就 愛 作怪 啊
283,F1:, .. 而且
283,F1:, ... 像
283,F1:, .. 有 時候
283,F1:, ... 沒有
283,F1:, .. 因為
283,F1:, .. 有些
283,F1:, .. 他 遲到 也 會管
283,F1:, ... [[就是 早上]] 遲到
283,F1:, .. 會 被 記點
283,F1:, .. 然後 中午 要 去
283,F1:, .. 愛校 服務 之 類 的
284,F2:, [[遲到]]
284,F2:, .. 對 啊
284,F2:, .. 大部分 都 這樣 啊
285,F1:, .. 對 啊 對 啊
285,F1:, .. 那 一 種
285,F1:, .. 也 算違 規 啦
285,F1:, .. 所以
285,F1:, ... 我 想
285,F1:, .. 那 種 處罰 好像 還蠻 多 的 感覺
285,F1:, ... 而且
285,F1:, ... 我 是 覺得
286,F2:, .. 可是 大家 不 會怕 吧
286,F2:, .. 愛校 服務 就 去 愛校 服務 啊
286,F2:, .. 反正 他 也 不要
286,F2:, .. 他 也 不 想 睡午 覺
286,F2:, ... [他 就]覺得 說]
287,F1:, [對 啦
287,F1:, .. 沒有 沒有]
288,F2:, .. [[上課 再 補 回來 @@]]
289,F1:, [[可是 他
289,F1:, .. 有 一 個 更]] 更 猛 的 是
289,F1:, .. 叫 他們 禮拜六 來 愛校 服務
290,F2:, .. 喔
290,F2:, .. 那 可能 就 會 比 較害 怕 一 點
291,F1:, .. 因 為禮 拜 六 大家 都 放假 啊
292,F2:, .. 對 啊
293,F1:, .. 對 啊
293,F1:, .. 所以 好像
293,F1:, .. 我 記得 以前
293,F1:, .. 就是 禮拜六
293,F1:, .. 好像 常常 看到 [[[他 們]]]
294,F2:, [[[對 啊]]]
294,F2:, .. 因為 不然 我 就 想 說
294,F2:, .. 中午 愛校 服務
294,F2:, .. 他們 也 不 會怕 啊
294,F2:, .. 因為 他們 根本 不 想 睡覺
295,F1:, .. um
296,F2:, .. 然後 他們 都 是 利用 上 課時 間 睡覺
296,F2:, .. 那 怎麼 行
297,F1:, .. um
297,F1:, .. 啊 反正
297,F1:, ... 就
297,F1:, .. 習慣 就 好
297,F1:, .. 學生
297,F1:, .. 而且 都 是 男生 的 話
298,F2:, .. 不 好 帶 吧
299,F1:, ... 而且
299,F1:, ... 很 容易 起鬨 啊
299,F1:, .. 那 一些
300,F2:, .. 本來 就是 啊
301,F1:, .. <L3 嘿 啊 ( (對 阿) ) L3>
302,F2:, .. 而且 要是 真的
302,F2:, .. 有 那 種壞 的 話
302,F2:, .. 那 就 真的 很 壞 了
303,F1:, .. 對
303,F1:, .. 沒有
303,F1:, .. 還好 因為 他 們是 有 經過 就是 考試 篩選
303,F1:, .. 聯考 啊
303,F1:, ... 就
303,F1:, ... 大家 其實 都 差不多
304,F2:, ... 糟糕
304,F2:, .. 我 想 睡覺
304,F2:, .. [@@]
305,F1:, [你 想 睡
305,F1:, .. 這位 同學]
305,F1:, .. 不 可以 睡
306,F2:, .. 要不然 你 覺得 三百 塊
306,F2:, .. 可以 做出 [[甚 麼樣 的 事情]]
307,F1:, [[@@@]]
307,F1:, .. 不會 啦
307,F1:, .. 啊 反正
307,F1:, ... 那 你 這禮 拜
307,F1:, .. 回家 要 幹 嘛 嗎
308,F2:, .. 這禮 拜回 家um
308,F2:, ... 沒幹 嘛 啊
308,F2:, .. 那 個
308,F2:, .. 我 同
308,F2:, .. 我 大學 同學 要 來 找 我
308,F2:, .. 他 說 他 要 回 高雄
308,F2:, .. 所以 他 要 先 住
308,F2:, .. 在 我 [家]
308,F2:, .. 不是 啊
308,F2:, .. 是 陳
309,F1:, [蘿 拉嗎]
309,F1:, .. 啊
309,F1:, .. 我 不 認識
310,F2:, .. 你 不 認識 嗎
310,F2:, .. 啊
310,F2:, .. 上次 你 沒有 當 那 個
310,F2:, .. 蕭 老師 的 那 個
310,F2:, .. 就是
310,F2:, .. 老師 那 時候 舉辦
310,F2:, .. 就是 在 行政 大樓 那 邊
310,F2:, .. 你 [[有 印象 嗎]]
311,F1:, [[有 有 有
311,F1:, .. 我 知道]] 我 不 能 去 啊
312,F2:, .. 對
312,F2:, .. 我 們 就 去 當 工作人 員
312,F2:, .. 那 時候 陳 就 有 來 那 邊 看看
313,F1:, .. um
314,F2:, .. 對 啊
315,F1:, .. 不是 很 認識
316,F2:, .. 他 說要 來住 我家
316,F2:, .. 我 說 不行
317,F1:, .. 為甚 麼
318,F2:, .. 我 爸 媽出 國
318,F2:, .. 我 怎麼 留
318,F2:, .. 能 夠 留 一 個 男生 住 我家
319,F1:, .. 那 去 住
319,F1:, .. [[[那 個]]]
320,F2:, [[[對 啊]]]
320,F2:, .. 我 就 把 他 丟丟 去 別 人家
321,F1:, .. um
321,F1:, .. OK 吧 我 想
322,F2:, .. 啊 也 是 要 招待 啊
322,F2:, .. 他
322,F2:, .. 他 來
322,F2:, .. 你 沒有 說 <L3 啊 食便 當 ( (啊 吃 飯盒) ) L3>
322,F2:, .. [然 後] <L3 食飽 矣 ( (吃飽 了) ) L3>
323,F1:, [@@@]
324,F2:, .. [[ <L3 好 矣好 走 矣 L3> ]]
325,F1:, [[叫 他 自己 吃]]
326,F2:, .. 對
326,F2:, .. 還 是 要 招待 一下 啊
326,F2:, .. 然後
326,F2:, .. 他 禮拜六 好像 還 要 在 台
326,F2:, .. 台中 玩 一下
326,F2:, .. 然後 才 要
326,F2:, .. 就是
326,F2:, .. 禮拜 天才 要 下
326,F2:, ... 高雄
327,F1:, .. 高雄
328,F2:, .. 啊 我 表弟 禮拜天 要 來 找 我
329,F1:, .. 喔
330,F2:, .. 他 會帶 小 女朋友 來 喔
331,F1:, .. 你 看 過嗎
332,F2:, .. 看過 照片
333,F1:, .. 人 呢
333,F1:, .. 有 沒有 看過
334,F2:, .. 沒 看過 啊
335,F1:, .. 有 沒有 很 期待 啊
336,F2:, .. 照片 我 是 覺得 還 好 耶
336,F2:, .. 不過 是 我 表弟 比 較對 不 起 人家 啦
337,F1:, .. 為甚 麼
338,F2:, .. 就
338,F2:, ... 人家 是 年輕 妹妹 啊
339,F1:, .. @@@
340,F2:, .. 我 [表弟
340,F2:, .. 我 表弟]成 熟穩 重
341,F1:, [不 可以 以貌取人]
341,F1:, .. 不 可以 以貌取人 啦
342,F2:, .. 是 沒錯
342,F2:, .. 可是 大家 都 在 以貌取人
343,F1:, .. XXX
344,F2:, .. 他 說會 帶來
344,F2:, .. 可能 會 啦
344,F2:, .. 他
344,F2:, .. 他 只 說 可能
344,F2:, .. 所以 我 禮拜天
344,F2:, .. 搞不好 跟 他 一起 上 來
345,F1:, .. 禮拜天
345,F1:, .. 一起 上 來
345,F1:, .. 那 也 可以
345,F1:, .. 剛好
346,F2:, .. 對 啊
346,F2:, ... 我 在 想 說
346,F2:, .. 那 女的 怎麼 這麼 閒
346,F2:, ... 就是 <X 之 X>
346,F2:, .. 就是 我
346,F2:, .. 我 表弟 不是 二十三 號 就要 當兵 了 嗎
346,F2:, .. 他 們[[這 陣子]]
346,F2:, .. 對
346,F2:, .. 他 們這 陣子
346,F2:, .. 跑 墾丁
346,F2:, .. 跑 阿里山
346,F2:, .. 跑 清境 耶
347,F1:, [[這 個月 喔]]
348,F2:, ... [[[大概
348,F2:, .. 每個 禮拜 都 跑]]]
349,F1:, [[[會 不 會 是 因為 就是 想要 先 玩 一 玩]]]
350,F2:, .. 對
350,F2:, .. 每個 禮拜 都 跑 出去 玩 喔
351,F1:, .. 啊 他
351,F1:, .. 那 女生 是 在 幹 嘛
352,F2:, ... 唸 研究所
353,F1:, .. 真的 嗎
354,F2:, .. 碩 一 新生
355,F1:, .. 喔
355,F1:, .. 碩一 而已
356,F2:, .. 啊 你 有 沒有 想
356,F2:, .. 我 們 那 時候 碩 一
357,F1:, .. 喔
357,F1:, .. 很 累
358,F2:, .. 也 沒有 這 樣子
358,F2:, .. 好不 好
358,F2:, .. 哪 有 時間 做 那 個
358,F2:, ... 對 啊
359,F1:, .. 搞 不 好
360,F2:, .. 真 好
361,F1:, .. 她 出去 玩 帶 著書 本
362,F2:, .. 屁 啦
362,F2:, .. 那 玩 甚 麼
363,F1:, .. @@@
363,F1:, ... 好像 這樣
363,F1:, .. 也 不 能 玩 啊
364,F2:, .. 對 啊
364,F2:, ... 真的 很 厲害 耶
364,F2:, .. 跑 墾丁
364,F2:, .. 然後 又 跑
364,F2:, .. 甚麼 阿里山
364,F2:, ... 然 後 喔
364,F2:, .. 對
364,F2:, .. 跑 阿里山 啊
364,F2:, .. 然後 出去 看 日出
364,F2:, .. 有沒 有
365,F1:, .. um
366,F2:, .. 就是 你 上去 阿里山 那 邊
366,F2:, .. 如果 你 是 要 去 看 日出 的 話
366,F2:, .. 他 就 會 有 一 個 (刪 除) 導遊 啊
366,F2:, .. 然後
366,F2:, .. 帶 你
366,F2:, .. 要 爬到 快要 到 玉山 那 邊
367,F1:, .. um um um
367,F1:, .. 因為 要 [看日 出]
368,F2:, [對 對對]
368,F2:, .. 然 後會 開車 嘛
368,F2:, .. 載 你 嘛
368,F2:, .. 剛好 遇到 山崩
369,F1:, .. 啊
370,F2:, .. 就是 看 完 日出 之後 回來 啊
